"Tweet Id","Media Id","Media URL","Tweet URL"
"""1233417699264356357""","""1233411692366909441""",https://video.twimg.com/ext_tw_video/1233411692366909441/pu/vid/1280x720/zCQfeuAL-1yUCh0D.mp4?tag=10,https://t.co/PFESx4ePpD
"""1233417552518426624""","""1233417285949444096""",https://video.twimg.com/amplify_video/1233417285949444096/vid/720x720/od3OnVrh5VCHq3vm.mp4?tag=13,https://t.co/qADzyHNG4L
"""1233417357290360833""","""1233392307178737666""",https://video.twimg.com/amplify_video/1233392307178737666/vid/720x720/t_yAsXF-opqh07Ar.mp4?tag=13,https://t.co/CE5INLRC95
"""1233417318144860165""","""1233417131334737927""",https://video.twimg.com/ext_tw_video/1233417131334737927/pu/pl/YtQc4iYxfmMI_s2K.m3u8?tag=10,https://t.co/pbafF9qVyy
"""1233417103366950914""","""1233413012637093888""",https://video.twimg.com/amplify_video/1233413012637093888/vid/700x360/nBPK7YLgzBpj42UT.mp4?tag=13,https://t.co/wA4KUn8AuF
"""1233416244923162624""","""1233415940513181696""",https://video.twimg.com/tweet_video/ER35Q1KXsAAiMti.mp4,https://t.co/pQl1poEePi
"""1233415747621224451""","""1233415741220753410""",https://video.twimg.com/tweet_video/ER35FOvWkAIyScN.mp4,https://t.co/pzMIBgBI2V
"""1233415422126501893""","""1233415362898780161""",https://video.twimg.com/ext_tw_video/1233415362898780161/pu/vid/320x640/oAw9ILIlG9QRViaV.mp4?tag=10,https://t.co/Z4EWIx6pSJ
"""1233415271328735235""","""1232714574434045952""",https://video.twimg.com/tweet_video/ERt7X86WkAASTIb.mp4,https://t.co/NVrKSjnNA5
"""1233414807262552065""","""1232714574434045952""",https://video.twimg.com/tweet_video/ERt7X86WkAASTIb.mp4,https://t.co/F45bsYgaiY
"""1233414145216638976""","""1233413526649131008""",https://video.twimg.com/amplify_video/1233413526649131008/vid/1280x658/c2IHhuoZKHSfWGdD.mp4?tag=13,https://t.co/xAgs0qmKOw
"""1233414052463792131""","""1233091534901346304""",https://video.twimg.com/amplify_video/1233091534901346304/pl/MwVslF5E_kk-FI2c.m3u8?tag=13,https://t.co/c0P3xmOsBj
"""1233414051289395203""","""1233366574456811521""",https://video.twimg.com/amplify_video/1233366574456811521/vid/640x360/8MCIZuexNblzOxUn.mp4?tag=13,https://t.co/mPWkaWrybj
"""1233414019479982082""","""1233412966487412737""",https://video.twimg.com/amplify_video/1233412966487412737/vid/638x360/6O9muCTNDcYZJWQH.mp4?tag=13,https://t.co/DXpuCSr8W0
"""1233412706344017920""","""1233411706140942337""",https://video.twimg.com/amplify_video/1233411706140942337/vid/792x594/W5snhZp1xLnDkCNL.mp4?tag=13,https://t.co/EhscI5itjv
"""1233412425438965761""","""1233412347189956609""",https://video.twimg.com/ext_tw_video/1233412347189956609/pu/pl/x05-A249NVrRlx6k.m3u8?tag=10,https://t.co/U3WWO331YZ
"""1233412310674309120""","""1233411044875345920""",https://video.twimg.com/ext_tw_video/1233411044875345920/pu/vid/320x568/rkUaiFhtDJmYoJE-.mp4?tag=10,https://t.co/pIVFyhnm7C
"""1233411819366207494""","""1233239469400240129""",https://video.twimg.com/amplify_video/1233239469400240129/pl/lTWUaYZFwiykSIRg.m3u8?tag=13,https://t.co/bKDx79kLYr
"""1233411108654002178""","""1233410946548326400""",https://video.twimg.com/ext_tw_video/1233410946548326400/pu/pl/mWAYnZwDsU9ezx6i.m3u8?tag=10,https://t.co/8oHaktrLDC
"""1233411007189594114""","""1233410909088993281""",https://video.twimg.com/ext_tw_video/1233410909088993281/pu/pl/AeUMy75Nd1SvbhnD.m3u8?tag=10,https://t.co/YKyXIBorCb
"""1233410951946178561""","""1233408476514140160""",https://video.twimg.com/amplify_video/1233408476514140160/vid/368x270/aigGO6VS1bNLTOX5.mp4?tag=13,https://t.co/GMBdKUmTRl
"""1233410731497918465""","""1233410693690466304""",https://video.twimg.com/ext_tw_video/1233410693690466304/pu/vid/480x480/WD_UBZQUFFQNRxxh.mp4?tag=10,https://t.co/dDxNPZqJ6V
"""1233410662191304705""","""1233410656222744576""",https://video.twimg.com/tweet_video/ER30dPpWkAANSrx.mp4,https://t.co/wfVfRVhux6
"""1233409967367114752""","""1233409091109871617""",https://video.twimg.com/amplify_video/1233409091109871617/vid/480x270/hi0Ox3By0Nr_wC74.mp4?tag=13,https://t.co/u1lJaWT8b5
"""1233409415644094464""","""1233409409562431495""",https://video.twimg.com/tweet_video/ER3zUreX0Ac0bo9.mp4,https://t.co/6JeKOUVcqU
"""1233409057354059777""","""1233406119697174528""",https://video.twimg.com/amplify_video/1233406119697174528/vid/1296x720/l8IOVcGRsrscpOXC.mp4?tag=13,https://t.co/7SMJXk04Fa
"""1233408633469374465""","""1233408474266075137""",https://video.twimg.com/ext_tw_video/1233408474266075137/pu/vid/320x320/dQk9rAkhVVuLsNFm.mp4?tag=10,https://t.co/YJ1YTqeili
