the_geom,OBJECTID,URBAN_RAODWAYS_ID,URBAN_ROADWAY_NAME,ORDINANCE,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE
"MULTIPOLYGON (((-97.726325921215 30.373454320112, -97.720488352276 30.37078695944, -97.719718096675 30.370364577323, -97.719171742236 30.369756966085, -97.71836398039 30.368411982994, -97.71430363254 30.353281634274, -97.713364876527 30.351012112619, -97.712655915085 30.34834059, -97.711738492294 30.347589797457, -97.70775457358 30.34580019393, -97.704662229681 30.343549957136, -97.700745589094 30.339401340411, -97.677470165614 30.328206296373, -97.673764118705 30.326066677855, -97.668521388377 30.32217602136, -97.664140358439 30.318188486375, -97.662834109198 30.315292423419, -97.661139682619 30.30729628367, -97.660875307661 30.302534877674, -97.667008147715 30.278940482209, -97.670293294322 30.267548854325, -97.67230598186 30.263980792411, -97.678047663934 30.254544831247, -97.679926848194 30.252202975296, -97.68249780284 30.251100816719, -97.687782536276 30.249564516669, -97.689285303002 30.24917540374, -97.690349422486 30.247131682385, -97.6900796016 30.243729997325, -97.683118204956 30.230799323826, -97.682689632003 30.227180595697, -97.682648897261 30.223856391117, -97.682973959801 30.221628444689, -97.688451834208 30.219163223694, -97.705567014402 30.213327254722, -97.710409989964 30.212337860062, -97.719624105719 30.213156542161, -97.740146746714 30.215799127202, -97.748408269519 30.215896128091, -97.751925747666 30.215511936214, -97.758301581591 30.219806599095, -97.764076087069 30.222478370481, -97.769341273187 30.226595341315, -97.772542323928 30.227805348858, -97.775246199267 30.227859380912, -97.782436078749 30.227945481659, -97.787215591472 30.229358438784, -97.796395636617 30.234067141391, -97.798007412291 30.235303274528, -97.798495418964 30.237030910274, -97.801878342808 30.243916270342, -97.80415689348 30.247628347682, -97.806455100931 30.250595896747, -97.804506118319 30.254453703138, -97.801011264263 30.256848488393, -97.790104582289 30.262476864059, -97.785826464257 30.264511909204, -97.779823735651 30.26685624855, -97.773704632077 30.271088836426, -97.772680029182 30.272386228674, -97.770831722741 30.27487041327, -97.772182363862 30.276215280477, -97.774579648207 30.277924827009, -97.776926969983 30.281524178745, -97.777240213781 30.282160709556, -97.764544204117 30.302763546153, -97.764521338939 30.30362256795, -97.764937614608 30.305349869806, -97.764443594284 30.306543242528, -97.76362412409 30.307558193194, -97.762987392411 30.309149790134, -97.762625337076 30.310345802987, -97.76151547252 30.309865151005, -97.759676522918 30.309484450412, -97.757506042405 30.309154361234, -97.756064088595 30.318636978434, -97.755602467911 30.323555396457, -97.755549364633 30.330487488565, -97.755518985716 30.334096705948, -97.755324201598 30.33644204322, -97.756756806458 30.337215724252, -97.759035511907 30.338464769007, -97.75902373218 30.338906213611, -97.759313930813 30.339486519981, -97.759611596719 30.339787100612, -97.759992169007 30.340162995313, -97.76026422608 30.340787126593, -97.760675217653 30.341296202518, -97.76134239153 30.341751494617, -97.762062455986 30.342134191869, -97.762766727542 30.342472378009, -97.763054108406 30.342522329015, -97.76348081002 30.342442499554, -97.764544563756 30.342036636344, -97.765447191054 30.341303472096, -97.766037228077 30.340829188443, -97.766705860661 30.340592158674, -97.767471239934 30.340548555251, -97.768194841902 30.340798716673, -97.768764901914 30.341075263714, -97.769641666894 30.341313749279, -97.769681632814 30.341726995378, -97.769875147256 30.342113850648, -97.770421987191 30.342625609907, -97.771174478225 30.343067824252, -97.771539697688 30.343384456732, -97.771765216645 30.343845599125, -97.771827968165 30.345319876514, -97.771861691263 30.345968681066, -97.771788874185 30.346792120495, -97.771721530336 30.347409445768, -97.771943932158 30.347988367456, -97.772037963606 30.348284850568, -97.772094527378 30.348713157086, -97.772054713516 30.348933316103, -97.771820744208 30.349429471436, -97.771589901468 30.349807845939, -97.771529201231 30.35017489013, -97.771984738056 30.351568632081, -97.77178745009 30.351962408841, -97.771090594908 30.353259480164, -97.7700032702 30.35454874424, -97.769691049466 30.354792917337, -97.76857037551 30.355418641954, -97.767864699451 30.356406184831, -97.767799280707 30.356949896556, -97.767863018165 30.357746605131, -97.766999432405 30.3589224799, -97.764722497462 30.362780420977, -97.763787780604 30.364072692863, -97.763344898037 30.364756142388, -97.762565197472 30.365329728471, -97.761357895632 30.366012577666, -97.760646477502 30.366572791922, -97.759841125734 30.36746991326, -97.759382793352 30.368094119785, -97.758306226672 30.369604461964, -97.75727230627 30.371424989291, -97.757901232173 30.372047453083, -97.758915815434 30.373496659199, -97.759417421836 30.374434734146, -97.759997170239 30.374991387657, -97.761156986075 30.37545655788, -97.762879895066 30.375829891545, -97.763415009091 30.376149949074, -97.764534737625 30.377483372573, -97.764728695301 30.377855514186, -97.764910771343 30.378035922474, -97.765048421174 30.379246562147, -97.765670137161 30.382057761814, -97.76561331341 30.38227757832, -97.765874942823 30.383299205167, -97.766679717378 30.38497983111, -97.76677651179 30.385173260926, -97.763485293644 30.387537872105, -97.762691959758 30.387978616847, -97.762059309421 30.388127971373, -97.761273818547 30.388274259576, -97.759932241197 30.388247355824, -97.759923683588 30.389204653823, -97.759875265991 30.390382107409, -97.75972683222 30.390850498926, -97.75904918752 30.391411386167, -97.758109249887 30.391613476897, -97.757548432021 30.391616949383, -97.756961583058 30.391958692681, -97.755716910085 30.39402539784, -97.755468913801 30.394403403639, -97.755035676513 30.394718764344, -97.754759615523 30.394875250414, -97.753955894393 30.395065319325, -97.752151702686 30.394542933191, -97.751443933063 30.394322468205, -97.748404761947 30.394231811268, -97.745910633361 30.394093153934, -97.745521521349 30.400360435612, -97.744451525332 30.400338850507, -97.742751933355 30.400348737712, -97.742057564838 30.400261063891, -97.741215092835 30.39999363075, -97.735344493581 30.397135043731, -97.728147707938 30.393689503571, -97.724575778678 30.391937656076, -97.722703077784 30.3914429193, -97.721791210933 30.391232865654, -97.72323778981 30.386754796274, -97.726228059891 30.374191643279, -97.726325921215 30.373454320112)))",1,1,URBAN ROADWAY,SUBCHAPTER E OF CHAPTER 25-2 OF THE CITY CODE,,,vanderfordb,05/26/2011 02:32:23 PM +0000
