Shape_Leng,sq_mi,Shape_Area,the_geom
78799.99988,5.7090692,159159999.973,"MULTIPOLYGON (((-73.98142381048831 40.72815949097024, -73.98142396351112 40.72761053994327, -73.98214555367095 40.72761065409406, -73.98214570074713 40.72706170302502, -73.98214584782089 40.726512751914804, -73.98214599489245 40.72596379986301, -73.982867566039 40.72596390948889, -73.98286770716412 40.725414958295644, -73.98286784828689 40.72486600706143, -73.98286798940735 40.7243170557863, -73.98286827164152 40.72321915221289, -73.98358981307236 40.723219257312564, -73.98359008341046 40.72212135447478, -73.98359021857618 40.72157240299482, -73.98359048890116 40.72047449901262, -73.98359062406018 40.71992554741092, -73.98431212983483 40.71992564798394, -73.98431225904892 40.71937669634094, -73.98431238826088 40.71882774465748, -73.98431251747091 40.71827879203316, -73.98503400541973 40.718278888082324, -73.98503412868502 40.717729936317426, -73.98503425194825 40.7171809845122, -73.98503437520945 40.716632032666745, -73.98575584651685 40.71663212419241, -73.98575596383408 40.71608317140551, -73.98647742801776 40.71608325840902, -73.98647753939083 40.715534306481786, -73.98719899763432 40.71553438896337, -73.98719910306359 40.71498543699538, -73.98792055536688 40.71498551495511, -73.98792065485259 40.71443656294651, -73.9886421012156 40.71443663638444, -73.98864219475793 40.71388768433522, -73.98936363636425 40.713887753251576, -73.99008507678856 40.713887817646714, -73.99008515844615 40.71333886465596, -73.99080659293016 40.7133389245295, -73.9915280274154 40.71333897988199, -73.99224946308524 40.71333903071348, -73.9922495269167 40.712790078581975, -73.99297095546255 40.71279012489193, -73.9944138125571 40.71279020394875, -73.99802095648843 40.7127903224728, -73.9994638147736 40.71279033823518, -74.00018524332464 40.712790339334816, -74.0009066718756 40.712790335913425, -74.00090667934278 40.713339288047024, -74.00162811383521 40.71333928010454, -74.00234954951085 40.713339267640954, -74.0023495688615 40.713888220635, -74.00307100929506 40.71388820365023, -74.0037924497282 40.713888182144366, -74.00379248096262 40.71443713419765, -74.00451392733693 40.71443710817046, -74.00451396451372 40.71498606018353, -74.00523541801283 40.71498602963489, -74.00523546113219 40.71553498160772, -74.00523550425225 40.716083933540475, -74.00595696845107 40.71608389847013, -74.00595701751406 40.71663285126295, -74.00595706657778 40.71718180311509, -74.0059571156423 40.717730754927004, -74.00667859766709 40.71773071533444, -74.00667870768362 40.71882861973716, -74.00667887271507 40.720475474687575, -74.00667898274065 40.7215733786857, -74.00595745911677 40.72157341828051, -74.00595750818776 40.72212236976876, -74.00595755725956 40.7226713212163, -74.00595760633216 40.72322027262312, -74.00595765540567 40.723769224889644, -74.00523610800795 40.723769259963994, -74.00523615113866 40.72431821128946, -74.0052361942701 40.72486716257401, -74.00523623740223 40.725416113817666, -74.00451467098924 40.725416144371046, -74.00451470817828 40.72596509557397, -74.00451474536798 40.72651404763634, -74.00451478255825 40.72706299875713, -74.00379319949668 40.7270630247892, -74.00379323074345 40.72761197586904, -74.00379326199074 40.728160926907705, -74.00379332448692 40.72925882976182, -74.0030717176478 40.729258851272604, -74.00307174295214 40.72980780218758, -74.00307179356209 40.73090570389331, -74.0030718694802 40.73255255704117, -74.00307204663697 40.736395212626185, -74.00235036251141 40.736395229616654, -74.00235042060439 40.73804208060989, -74.00235045933466 40.73913998196195, -74.00235047870027 40.739688932124345, -74.00235049806618 40.74023788224449, -74.00235051743243 40.7407868323223, -74.00162878455377 40.74078684479097, -74.00162879797381 40.74133579572697, -74.00162881139403 40.741884745720036, -74.00162882481447 40.74243369567061, -74.00162883823513 40.74298264557859, -74.00090708275341 40.742982653524585, -74.00090709022737 40.74353160339009, -74.00090709770146 40.74408055411344, -74.00090710517566 40.744629503893584, -74.00018533185275 40.74462950731661, -74.00018533337983 40.745178457054045, -74.00018533490694 40.745727406748664, -74.00018533643409 40.74627635640046, -74.00018533796126 40.74682530690984, -74.00018534101567 40.74792320599876, -73.9994635320078 40.747923204898555, -73.99946352316655 40.749021104715695, -73.9994634966411 40.75231480132911, -73.999463478956 40.75451059850325, -73.99946347011301 40.75560849637833, -73.99946346569142 40.7561574452503, -73.99874156745602 40.756157439626, -73.99874155708503 40.75670638935461, -73.9987415467139 40.75725533813887, -73.99874153634259 40.75780428687919, -73.99874152597111 40.75835323557558, -73.99874151559945 40.758902185128484, -73.99801958643252 40.75890217497981, -73.99801957011091 40.75945112358808, -73.99801955378904 40.76000007215224, -73.99801953746689 40.76054902067221, -73.99729759163483 40.76054900599906, -73.99729756936235 40.76109795447476, -73.99729754708945 40.76164690380668, -73.99657558935756 40.76164688460897, -73.99657556113407 40.76219583299594, -73.9965755329101 40.762744781338554, -73.99585356327799 40.76274475761615, -73.9958535291031 40.763293705914165, -73.99585349492759 40.76384265506823, -73.99513151221065 40.763842626820924, -73.99513147208395 40.7643915750297, -73.99440948460136 40.7643915422577, -73.99440943852325 40.76494049042171, -73.99368744509064 40.764940453124915, -73.99368739306091 40.76548940124401, -73.9929653936783 40.76548935942232, -73.99296533569675 40.76603830749641, -73.9922433303642 40.76603826114978, -73.99224326643053 40.76658721007929, -73.99152125396354 40.766587159207546, -73.99152118407777 40.76713610719133, -73.99079916684515 40.76713605179457, -73.99007714961378 40.767135991873104, -73.99007706782434 40.76768493981121, -73.98935504464308 40.76768487536455, -73.98863302027885 40.76768480639303, -73.98863292658537 40.76823375428518, -73.98791089745579 40.76823368078846, -73.9871888683278 40.76823360276698, -73.98646683920155 40.768233520220754, -73.98646672765217 40.76878246806608, -73.98574469257632 40.76878238099437, -73.98502265631798 40.76878228939773, -73.9835785861764 40.768782092630325, -73.98141247979652 40.76878176354305, -73.97996840967875 40.76878152152767, -73.97852433838736 40.76878126141289, -73.97708026829207 40.76878098319914, -73.9770804572103 40.768232035365926, -73.97635842811879 40.76823188947303, -73.97419233967932 40.76823142464558, -73.97130422220447 40.768230741529045, -73.96913813502722 40.76823018168188, -73.96913788064307 40.76877912949996, -73.96841584445632 40.7687789338328, -73.96769380945837 40.768778733641156, -73.96624973947564 40.76877831968349, -73.96624946128067 40.7693272683505, -73.96552741916014 40.769327054582384, -73.96480537822875 40.769326836289785, -73.96408333730218 40.76932661347234, -73.96408304124812 40.76987556118851, -73.96263894750635 40.76987510197538, -73.96263863954393 40.77042404964271, -73.96191658554442 40.77042381324653, -73.96191627162509 40.77097276086684, -73.96119421286336 40.77097251994417, -73.96047215410695 40.77097227449656, -73.96047182827803 40.77152122296824, -73.95974976357502 40.771520972993656, -73.95974943178922 40.77206992051759, -73.95902736113965 40.77206966601593, -73.95902668564729 40.77316756092381, -73.9583046019144 40.77316730189248, -73.95830391449444 40.77426519751521, -73.95758182004697 40.77426493395491, -73.95758147037624 40.77481388124572, -73.9575807710175 40.77591177569069, -73.95685865871792 40.775911507598664, -73.9568583030765 40.7764604556511, -73.9568579474298 40.77700940275735, -73.9561358232304 40.77700913013561, -73.95613546162481 40.77755807719394, -73.95613510001328 40.77810702420652, -73.95541296272907 40.77810674705444, -73.95469082663551 40.77810646537739, -73.9546904531116 40.77865541233953, -73.95252402700868 40.77865454014876, -73.95252441839224 40.778105593193715, -73.95180228113932 40.77810529341448, -73.95180267846956 40.77755634641603, -73.9518038704216 40.77590950424584, -73.95180466502309 40.77481160983795, -73.95252676655876 40.774811909602484, -73.95252754922973 40.77371401410712, -73.9532496376823 40.77371430934115, -73.95325002305547 40.77316536197315, -73.95397210556213 40.773165652679694, -73.9539724849767 40.77261670526401, -73.9546945615374 40.77261699144312, -73.95469530844362 40.77151909647113, -73.9554173731063 40.771519378120594, -73.95541810808474 40.770421482062666, -73.95614016203415 40.77042175918309, -73.95614088508435 40.769323863840725, -73.95686292595184 40.76932413643132, -73.95686328151704 40.76877518778986, -73.95686399262871 40.76767729217312, -73.95758601564776 40.767677560232336, -73.95758636524356 40.767128612354455, -73.95758706441842 40.76603071556389, -73.95758776356968 40.76493281949496, -73.95830975683921 40.76493308301868, -73.95831010045545 40.764384134915126, -73.958310444066 40.76383518676707, -73.95831078767145 40.76328623767395, -73.959032764279 40.76328649666723, -73.95903310192777 40.76273754842804, -73.95903343957094 40.76218860014445, -73.95903377720859 40.761639651816495, -73.95975573478627 40.7616399062787, -73.9597560664687 40.76109095700388, -73.95975639814512 40.7605420085853, -73.95975672981609 40.759993060122554, -73.96047866954902 40.759993310054305, -73.96047899526464 40.75944436154534, -73.96047932097488 40.75889541299225, -73.9612012488135 40.7588956583958, -73.96120156856921 40.75834670889618, -73.96192349046343 40.758346949773625, -73.96192380426379 40.75779800112851, -73.96192411805896 40.75724905243949, -73.96264602924353 40.75724928878938, -73.96264633708414 40.75670034005451, -73.96336824114017 40.756700571878085, -73.9633685430269 40.75615162219696, -73.96336884490819 40.75560267337253, -73.9640907370707 40.755602900668414, -73.96409103299791 40.75505395179838, -73.96481291921617 40.755054174568535, -73.9648132091895 40.75450522565302, -73.96553508946359 40.754505443897536, -73.96553537348325 40.753956494936546, -73.96625724899728 40.753956708655814, -73.96625752706392 40.753407758748985, -73.96697939544957 40.75340796794241, -73.96697966756246 40.7528590188908, -73.96770153000391 40.752859223558794, -73.9677017961637 40.75231027446204, -73.96842365266087 40.75231047460467, -73.96842391286778 40.751761525462854, -73.96914576460497 40.75176172108052, -73.96914601885959 40.751212770993135, -73.96986786346834 40.75121296208527, -73.96986811177004 40.750664012853555, -73.97058995043461 40.75066419942055, -73.97059019278402 40.75011525014396, -73.97131202550437 40.7501154321859, -73.97131226190167 40.749566482864594, -73.97203408867782 40.74956666038154, -73.9720343191232 40.74901771101557, -73.97203454956518 40.74846876070598, -73.97275636563323 40.74846893369687, -73.97275659012321 40.74791998424331, -73.97275681460947 40.74737103474664, -73.97347861760157 40.74737120321107, -73.97347883613652 40.746822253670025, -73.97347905466822 40.74627330318555, -73.97347927319596 40.74572435355867, -73.97420105834915 40.74572451749574, -73.97420127092596 40.74517556782471, -73.97420148349927 40.74462661811085, -73.97420169606909 40.74407766835425, -73.97492346338407 40.74407782776416, -73.97492367000368 40.74352887706307, -73.97492387661956 40.74297992721981, -73.97492408323203 40.74243097733402, -73.97492428984107 40.74188202740563, -73.97564603455585 40.7418821822876, -73.97564623521485 40.74133323231546, -73.97564643587087 40.74078428140037, -73.97564663652327 40.74023533134339, -73.97564683717235 40.73968638124406, -73.97564703781812 40.73913743110249, -73.97636875162003 40.739137581455076, -73.97636894631667 40.738588630369485, -73.97636914100977 40.73803968014219, -73.97636933569967 40.737490729872775, -73.97709103166655 40.73749087569898, -73.97709122040739 40.736941925386276, -73.9770914091451 40.73639297503156, -73.97709159788003 40.73584402373432, -73.9778132760128 40.735844165034386, -73.97781345879872 40.73529521459456, -73.97781364158165 40.73474626411283, -73.97781382436158 40.73419731358925, -73.97853548466094 40.73419745036338, -73.97853566149286 40.7336484988964, -73.97853583832158 40.73309954828819, -73.9792574879172 40.73309968053792, -73.97925765879792 40.73255072988697, -73.97925782967582 40.732001779194334, -73.97925800055091 40.7314528284601, -73.97997963113063 40.731452956184086, -73.9799797960584 40.73090400450678, -73.97997996098317 40.73035505368851, -73.98070157967607 40.73035517688819, -73.98070173865354 40.72980622602748, -73.98070189762839 40.729257275125356, -73.9814235044349 40.7292573938009, -73.98142365746298 40.728708441955966, -73.98142381048831 40.72815949097024)))"
88399.9997089,8.4767984,236320000.191,"MULTIPOLYGON (((-73.9239714535861 40.806393113112904, -73.92397082654763 40.80694205841356, -73.92469327531717 40.80694253260098, -73.92469265422775 40.80749147695657, -73.92541511015102 40.807491946621234, -73.92541449500983 40.80804089093213, -73.92541387985848 40.80858983519445, -73.9261363465238 40.80859030033853, -73.92613573731997 40.80913924545655, -73.92685820995396 40.80913970607692, -73.92685760669984 40.809688650249555, -73.92685700343577 40.810237594373476, -73.92757948799738 40.81023805047379, -73.92757829335737 40.8113359385827, -73.9275765013225 40.81298277128006, -73.92829901568973 40.81298322287122, -73.92829605856673 40.81572794247065, -73.92757351440129 40.81572749086107, -73.92757291698769 40.81627643444961, -73.9275717221299 40.81737432237916, -73.9275699297698 40.81902115345249, -73.92684734985309 40.81902069729262, -73.92684614297659 40.820118583819365, -73.9268455395234 40.82066752700823, -73.92612294173482 40.820667066308935, -73.92612233231084 40.82121600944437, -73.92612172287583 40.821764953430495, -73.92612050397763 40.82286283945234, -73.92539788235516 40.822862374209556, -73.92539665149319 40.823960260924615, -73.92539542059161 40.82505814653908, -73.92467277394843 40.82505767675177, -73.9246715310829 40.82615556215814, -73.92466966670668 40.827802390791376, -73.92394699145012 40.82780191645692, -73.92394573655776 40.828899801352605, -73.9246684237386 40.82890027569481, -73.92466593767838 40.83109604579609, -73.92466469458624 40.83219393099316, -73.92466407302528 40.832742873065264, -73.92538680314011 40.83274334290624, -73.92538557191352 40.83384122690571, -73.92538372499646 40.83548805342337, -73.92538003088902 40.838781704177784, -73.92537818369762 40.84042852931236, -73.92537695218553 40.841526412778045, -73.92465412665094 40.84152594287574, -73.92465350491558 40.84207488407708, -73.92465288316998 40.842623825226724, -73.92465226141411 40.843172766324656, -73.9239294191815 40.84317229188184, -73.92392879145052 40.843721232924125, -73.92392816370814 40.84427017481506, -73.92392753595644 40.84481911575366, -73.92320467583933 40.84481863676932, -73.92320404211212 40.84536757765201, -73.92320340837443 40.84591651848279, -73.92248053633743 40.84591603496066, -73.92247989662395 40.84646497573545, -73.92247925689885 40.847013917358645, -73.92175637175575 40.84701342929774, -73.9217557260556 40.84756236996436, -73.92175508034478 40.84811131057873, -73.92103218446697 40.848110817980555, -73.92103153277974 40.84865975853872, -73.92103088108071 40.84920869994509, -73.92030797328205 40.84920820280866, -73.92030731560739 40.84975714325817, -73.91958440185365 40.84975664158744, -73.91958373820209 40.85030558198048, -73.91886081849333 40.85030507577538, -73.9188601488647 40.850854016111796, -73.918859479225 40.851402956395795, -73.91813654640893 40.851402445651246, -73.91813587079073 40.851951386779014, -73.91813519516249 40.8525003269537, -73.9174122516108 40.85249981167122, -73.91741157000489 40.85304875178909, -73.91668862049787 40.85304823197196, -73.91668793291406 40.853597172032906, -73.9166872453178 40.854146112941585, -73.91596428388877 40.854145588585425, -73.91596359031546 40.85469452853654, -73.91596289673069 40.85524346843483, -73.91523992219341 40.85524293953865, -73.91523922263016 40.85579187937975, -73.91523852305538 40.85634081916793, -73.91451553778147 40.85634028573328, -73.91451483222676 40.8568892263646, -73.91451412666156 40.857438166042364, -73.91451342108472 40.857987105667064, -73.91379041792055 40.857986567688585, -73.91378970636455 40.85853550725576, -73.91378899479565 40.85908444767024, -73.91306597970804 40.85908390515211, -73.91306526216084 40.85963284460845, -73.9130645446018 40.86018178401149, -73.91234151759053 40.860181236953565, -73.91234079405173 40.86073017629876, -73.912340070501 40.86127911559061, -73.91161703037969 40.86127856399183, -73.9116163008477 40.86182750412625, -73.91161557130486 40.86237644330666, -73.91161484174998 40.862925382433545, -73.91089178492219 40.862924826291035, -73.91089104938688 40.86347376535978, -73.9108903138382 40.86402270527537, -73.9101672450857 40.86402214459259, -73.91016650355749 40.86457108354945, -73.91016576201706 40.86512002245256, -73.90944268133946 40.86511945722936, -73.90944193381799 40.86566839607408, -73.9087188459978 40.86566782631402, -73.90871809249509 40.8662167651002, -73.90871733897869 40.866765704733005, -73.90799424041921 40.8667651304332, -73.90799348092254 40.8673140691069, -73.9072703764065 40.867313490270995, -73.90726961092811 40.86786242888598, -73.90654650045552 40.867861845513886, -73.9065457289952 40.86841078407006, -73.90582261256614 40.86841019616171, -73.90582183512372 40.868959134658965, -73.90509871155184 40.86895854221331, -73.90509792812578 40.869507481552155, -73.90437479978358 40.86950688457107, -73.9043740103763 40.870055822950285, -73.90365087607755 40.87005522143272, -73.90292774179193 40.87005461538355, -73.90292694043228 40.87060355369872, -73.90220379900397 40.870602943111955, -73.90148065877528 40.87060232799457, -73.90075751855997 40.870601708345504, -73.90075669927776 40.871150646591325, -73.89858725961783 40.871148760437904, -73.89641782126861 40.871146833500404, -73.89497152791992 40.87114552621591, -73.89497239496032 40.870596588011864, -73.89424925487029 40.87059592757803, -73.89352611479474 40.87059526261254, -73.89280297473364 40.87059459311544, -73.89280385966872 40.87004565487336, -73.89208072440567 40.87004498084898, -73.89135759034356 40.870044302294104, -73.89135848720318 40.86949536400886, -73.89063535912545 40.86949468092795, -73.8906362619412 40.86894574169353, -73.88991313984792 40.86894505408665, -73.88919001776956 40.86894436194826, -73.88919093250767 40.8683954235715, -73.88919184723069 40.86784648514061, -73.88846873591991 40.867845788480906, -73.888469656597 40.86729685000163, -73.88774655245678 40.86729614881733, -73.88774747908775 40.8667472102898, -73.88774840570494 40.86619827080786, -73.88702531351808 40.86619756510364, -73.88702624608733 40.86564862647406, -73.88702717864118 40.8650996877906, -73.88702811117963 40.86455074905334, -73.88630503691456 40.86455003883517, -73.8863059754062 40.86400110004996, -73.88630785234456 40.862903221418094, -73.88630879078973 40.86235428247198, -73.88558573922774 40.86235356774471, -73.88558762800943 40.86125568880307, -73.88558951672722 40.86015781054818, -73.88559046106273 40.85960887134068, -73.8848674405424 40.85960815211283, -73.88487029135973 40.85796133328792, -73.88487124160028 40.857412393873425, -73.88487219182515 40.85686345440589, -73.88414920115798 40.85686273067666, -73.88415015733594 40.856313790261474, -73.88415206964136 40.85521591107314, -73.8834290968913 40.855215182831, -73.88343102106731 40.85411730344304, -73.88343294518135 40.853019422943426, -73.88270999631428 40.853018690194595, -73.88271193229615 40.85192081039666, -73.88271386821572 40.85082292948789, -73.88199094204407 40.850822192231455, -73.8819928898303 40.849724312025316, -73.8819938636993 40.849175371843636, -73.88127095662776 40.84917463007624, -73.8812729162507 40.84807674866752, -73.8812738960371 40.84752780833507, -73.88055100687886 40.84752706205576, -73.8805549497259 40.845331299328336, -73.88055593539659 40.84478235874158, -73.87983307608127 40.8447816079628, -73.87984695726931 40.83709643170199, -73.87912418028623 40.8370956764783, -73.87914113307323 40.827763663031384, -73.87986380868736 40.82776441815033, -73.87986876408699 40.825019705659656, -73.88059140872306 40.82502045621798, -73.88059337884492 40.823922571218496, -73.88131601157437 40.82392331723608, -73.88131796971032 40.822825431123825, -73.88204059053338 40.82282617260081, -73.88204156361523 40.82227722991396, -73.88276417967873 40.82227796685772, -73.88276611387393 40.82118008042198, -73.88348871684599 40.82118081282419, -73.88348967795805 40.820631869975905, -73.88421227498522 40.820632597843854, -73.88421323012072 40.820083654939985, -73.88493582120296 40.82008437827375, -73.8849367703621 40.819535435314236, -73.88565935549937 40.81953615411391, -73.88566029868235 40.81898721109894, -73.88638287905998 40.81898792536574, -73.88638381626852 40.81843898139489, -73.88710638951582 40.81843969112656, -73.88710732074705 40.81789074800088, -73.88782988804945 40.81789145319867, -73.8878308133051 40.81734251001782, -73.88855337466256 40.817343210681805, -73.88855429394282 40.816794267445765, -73.88927685054061 40.81679496357716, -73.88927776384718 40.8162460193856, -73.89000031331472 40.816246710982185, -73.89072286279719 40.81624739805076, -73.89072376416735 40.815698454699145, -73.8914463077048 40.81569913723419, -73.89144720310027 40.815150193827726, -73.89216974069268 40.815150871829296, -73.89289227948501 40.81515154530404, -73.89289316294624 40.81460260183739, -73.89433822628452 40.814603935190085, -73.8950607579753 40.81460459507462, -73.89506162354309 40.81405565154249, -73.89650667623336 40.81405695771835, -73.89795172779473 40.8140582457818, -73.89867425359624 40.814058883021765, -73.89867508935345 40.813509938513675, -73.90012013026397 40.813511199400835, -73.90156517004364 40.81351244217576, -73.90156598194793 40.81296349849866, -73.9022884958984 40.81296411308942, -73.90301101104744 40.8129647231534, -73.90301181101967 40.8124157794173, -73.90373431903735 40.81241638494758, -73.90445682706815 40.81241698595013, -73.90445761510868 40.81186804215523, -73.90518011719323 40.81186863862518, -73.90518089926292 40.81131969387604, -73.90590339658638 40.811320285814425, -73.90590417268282 40.810771341912094, -73.90662666287483 40.81077192931709, -73.90662743299953 40.810222985361115, -73.90734991724534 40.810223568233724, -73.90735068139847 40.80967462422424, -73.90807315969805 40.809675202564556, -73.90807391787983 40.80912625850165, -73.90879639023316 40.80912683230974, -73.90879714244502 40.808577887293005, -73.90951961003722 40.80857845656987, -73.90952035627689 40.80802951240041, -73.9102428167377 40.80803007714425, -73.9102435570066 40.80748113292159, -73.91096601152113 40.80748169313343, -73.91096674581945 40.80693274885768, -73.91168919438779 40.806933304537615, -73.91168992271693 40.80638435930838, -73.9124123665241 40.80638491045736, -73.9131348091581 40.80638545707809, -73.91313552555769 40.80583651269199, -73.91385796224533 40.805837054780994, -73.91458039894466 40.8058375923427, -73.91458110341631 40.80528864789942, -73.91602596611874 40.8052897094332, -73.91963812129536 40.80529228403941, -73.9210829829692 40.80529328219081, -73.92108233212018 40.80584222667189, -73.92180476893131 40.80584271896074, -73.92252720693817 40.80584320672308, -73.92252656799474 40.80639215116381, -73.92324901078517 40.80639263440202, -73.9239714535861 40.806393113112904)), ((-73.86902476982993 40.827203673738936, -73.86902368928791 40.827752615860156, -73.86974636466277 40.8277534343818, -73.87046903886983 40.82775424837334, -73.87046797023415 40.828303190457504, -73.87119065042097 40.828303999926895, -73.87118958772983 40.82885294196724, -73.87191227389636 40.8288537469144, -73.87191016038436 40.82995163175722, -73.87263285849298 40.82995243218862, -73.87262865511195 40.83214820039268, -73.87190593315287 40.83214739993516, -73.87190487630183 40.83269634162768, -73.87045942051034 40.83269472711234, -73.87045835171594 40.83324366874091, -73.86901288288355 40.833242036094546, -73.8690118021454 40.83379097765891, -73.86684358291993 40.83378849470268, -73.86684248427267 40.83433743709636, -73.8617832626058 40.83433148495985, -73.8617844029952 40.83378254261475, -73.86106166341916 40.83378167420022, -73.86106280975095 40.83323273271174, -73.86034007615687 40.83323185977518, -73.8603423806895 40.832133976659954, -73.85961965904025 40.832133099208576, -73.85962313358647 40.830486273275966, -73.86034583734772 40.83048715070587, -73.86034814169022 40.829389267083634, -73.86107083354568 40.82939013997035, -73.86107197972802 40.82884119717581, -73.86179466564012 40.82884206552657, -73.8617958058395 40.828293123574944, -73.86251848580818 40.828293987389834, -73.86251962002669 40.82774504538075, -73.86396496928154 40.82774675941159, -73.86396609155737 40.82719781733813, -73.86902476982993 40.827203673738936)))"
