the_geom,NAME_ALF,SHAPE_Area,CPA_NUM,SHAPE_Len
"MULTIPOLYGON (((-118.28192751105695 33.92340495761135, -118.28195937767924 33.92320058064241, -118.2820863745134 33.92320052575526, -118.2820981662963 33.92254194907886, -118.28209874702041 33.922508836160986, -118.28210884878678 33.921945558813846, -118.28222112410197 33.913707418306096, -118.28224019840964 33.90610103877705, -118.28224349800325 33.905515080984564, -118.28226787419419 33.89719453090895, -118.28310420521039 33.89692460010828, -118.28277523564206 33.888970375999165, -118.28210709536059 33.87285291282802, -118.28157142489957 33.87307031031781, -118.28151832572027 33.86766555570606, -118.28148488166076 33.864238180193375, -118.2814727894345 33.86273574909357, -118.28544101184671 33.860965713236844, -118.28542525175726 33.8608449284376, -118.28558648399141 33.860526484934475, -118.28594041694703 33.86044518900231, -118.28594077294076 33.86074277826336, -118.2906550245167 33.8586396841517, -118.29065014813838 33.85415380812871, -118.28613068046887 33.85415627310963, -118.28525355709859 33.854156924189596, -118.28527493492581 33.852250457393005, -118.28586485219668 33.85225002081001, -118.28619421979026 33.85224764508925, -118.28618789203891 33.84712164218808, -118.28618783492185 33.846342468505604, -118.29909936086057 33.84636735112882, -118.29909478181095 33.84246069398899, -118.2990946677618 33.8424194768717, -118.2990910194834 33.83951250558905, -118.29908531060599 33.83512253940258, -118.29908322553156 33.831268584270575, -118.29907995722543 33.8281816608508, -118.29907401744289 33.823024674278, -118.29907260303872 33.821953742261655, -118.2990704939189 33.820179974761935, -118.29907380154835 33.81907608502499, -118.29907421751948 33.81892495393136, -118.29913878004345 33.81703327744256, -118.29914573102171 33.81686841853693, -118.29916972878834 33.81617566136098, -118.29921834820063 33.81478080303282, -118.29925798331516 33.81364555356086, -118.29849062172256 33.81336330630261, -118.29849343911488 33.81320216730904, -118.30890482765504 33.81703129176336, -118.30896255979174 33.82302697028227, -118.3090325334543 33.83127089094893, -118.30903125046864 33.83157507836777, -118.3091616872448 33.84775875575121, -118.30918449300349 33.85061292276466, -118.30919810465399 33.85219676466392, -118.30924098302145 33.85751052064694, -118.30924852592769 33.85843058541965, -118.30924809142812 33.860063321171125, -118.30924598492258 33.8656905601076, -118.29931901253387 33.865698069980645, -118.29914336112002 33.87053128723773, -118.29891752267064 33.87053360628489, -118.29689469069918 33.870553582899035, -118.29603746434542 33.870556323920646, -118.29435553503653 33.870545963133964, -118.29437186645785 33.87011220503473, -118.29444734246543 33.86809755589835, -118.29450631793046 33.866469100485475, -118.29768126444885 33.86647025658745, -118.29770369601299 33.866470118733496, -118.29772612630866 33.86646962366008, -118.29774852259123 33.86646882640484, -118.29777088476278 33.866467699489675, -118.29779324576273 33.86646624283319, -118.29781553971156 33.866464456598266, -118.2978378654278 33.86646234054063, -118.29786009115287 33.86645989498598, -118.29788224992367 33.86645714733107, -118.29790437458199 33.866454070016324, -118.29792643218794 33.866450663123274, -118.29794838989929 33.8664469542115, -118.29797028055786 33.86644291572145, -118.29799210416334 33.866438547653246, -118.298013794934 33.86643387764786, -118.29803541865112 33.86642887806443, -118.29805690953299 33.86642357654398, -118.29806293190592 33.86642199538158, -118.29806816485517 33.86554042246121, -118.29168221291609 33.86553008330542, -118.29065640995499 33.86628997481231, -118.29062319333812 33.8663146480388, -118.2908910211211 33.87257972279526, -118.29096040729847 33.87392102089503, -118.29127642766868 33.88159240896021, -118.2913239489244 33.882582285017975, -118.29135459610002 33.88332379740071, -118.29136146153574 33.88348856864443, -118.2915791014382 33.88876339796918, -118.2917879285142 33.89412071371893, -118.29168902334393 33.8945884157999, -118.2916561367018 33.905497594478526, -118.29163294327785 33.91333208574958, -118.29162305755433 33.91657176530442, -118.2915994817355 33.92194908449447, -118.29159177456351 33.923684197435875, -118.2915094110056 33.923684523676464, -118.29016731321876 33.923689771982275, -118.28912237518338 33.92369384665116, -118.28807730727593 33.92369791772679, -118.2869618634809 33.92370224686282, -118.28478612296212 33.923710675243825, -118.28330798425205 33.92371637108665, -118.28327037262576 33.92371651612774, -118.28310557119939 33.923717152206265, -118.28257816993043 33.92371918107768, -118.28187848061745 33.923719393362724, -118.28189562404194 33.9236094428194, -118.28192751105695 33.92340495761135), (-118.29910044130776 33.847289024925985, -118.2970345124331 33.847284134462754, -118.2970446490169 33.856199386820585, -118.29704492110274 33.85681550476317, -118.29704652407396 33.85817927684118, -118.29911305935228 33.858177351640826, -118.29911254027081 33.85600032878346, -118.29910066853097 33.848128430951576, -118.29910044130776 33.847289024925985)))",Harbor Gateway,141208048.852,4350,114251.577211
