SHAPE_Area,the_geom,SHAPE_Len,PROG_NAME
13118069.2197,"MULTIPOLYGON (((-118.23554258283696 34.053210910798384, -118.23537091572804 34.053188245849995, -118.23535796726964 34.053256088473816, -118.23536024602922 34.05325638629813, -118.23536252478878 34.053256684122424, -118.23536477053524 34.05325698201101, -118.23536701705467 34.053257554684855, -118.23536923025179 34.05325801750888, -118.23537147646215 34.05325848026853, -118.23537368981387 34.05325899804955, -118.23537590332029 34.05325957078759, -118.23537808381356 34.05326014358994, -118.23538029739731 34.05326074380642, -118.23538244510938 34.053261399108656, -118.23538462591196 34.05326208182502, -118.23538674076553 34.05326279214853, -118.23538888870965 34.05326352988625, -118.23539100371791 34.053264295166734, -118.23539308579032 34.05326508799011, -118.23539516794008 34.053265908291976, -118.2353972172314 34.05326678361525, -118.23539926652272 34.05326765893843, -118.23540128295551 34.05326858928305, -118.23540329938835 34.05326951962761, -118.23540528296267 34.05327050499356, -118.2354072336012 34.05327151790232, -118.23540918431708 34.053272558289656, -118.23541110209715 34.0532736262198, -118.23541298686403 34.053274694214274, -118.23541487178566 34.053275817165776, -118.23541672377146 34.05327696766015, -118.23541854282145 34.053278145697355, -118.23542036187146 34.05327932373457, -118.23542211504981 34.053280556857516, -118.23542386830555 34.05328181745897, -118.23542558854811 34.05328307812479, -118.23542727593221 34.05328439381194, -118.2354289633164 34.05328570949912, -118.23543058475151 34.05328705279351, -118.23543220626401 34.05328842356641, -118.23543379484072 34.05328982188221, -118.23543535048162 34.05329124774083, -118.23543687310935 34.05329267366386, -118.23543836280129 34.0532941271297, -118.2354398195574 34.05329560813846, -118.23544124337774 34.05329711669006, -118.23544266727541 34.0532986527202, -118.23544402514679 34.053300188879035, -118.23544535008229 34.05330175258076, -118.23544664208201 34.05330334382537, -118.23544793408178 34.053304935069995, -118.23544916013252 34.0533065539218, -118.23545035324746 34.05330820031656, -118.2354515133492 34.05330984677562, -118.23545264051516 34.05331152077759, -118.23545373474529 34.05331322232246, -118.2354547959623 34.05331492393167, -118.23545582416611 34.05331662560523, -118.23545681951141 34.053318382300226, -118.23545778176621 34.053320111581066, -118.23545867807202 34.05332186846911, -118.23545957445518 34.053323652835736, -118.23546040481197 34.05332543733108, -118.23546120223291 34.05332724936932, -118.23546196656336 34.05332903399341, -118.23546269803529 34.053330873638856, -118.2354633964167 34.05333268587021, -118.23546402884911 34.053334525708806, -118.23546462834562 34.05333639309027, -118.23546522776488 34.05333823299324, -118.235465761235 34.05334010050346, -118.23546622875611 34.05334199562095, -118.2354666961999 34.05334386325991, -118.23546709769462 34.05334575850614, -118.23546749918931 34.05334765375236, -118.23546783465765 34.053349549127354, -118.23546810409957 34.053351444631076, -118.23546837354148 34.05335334013477, -118.23546857703431 34.053355263245756, -118.23546878052717 34.05335718635676, -118.23546888490297 34.05335908218231, -118.23546898935618 34.05336100548637, -118.23546906079619 34.05336292885486, -118.23546906620976 34.05336485235207, -118.23546903853273 34.053366748435124, -118.23546897791985 34.05336867206107, -118.23546888429371 34.0533705957514, -118.23546872464114 34.05337251957046, -118.235468531898 34.05337441597537, -118.23546830621893 34.05337633992317, -118.23546804744932 34.05337823645682, -118.23546775566645 34.05338013305482, -118.23546739785712 34.05338202978157, -118.23545955619991 34.0534227409999, -118.23545883965252 34.053426204710995, -118.23545760107977 34.05343186773445, -118.23545626338972 34.053437503472566, -118.23545479364654 34.05344313946806, -118.23545322478601 34.0534487481781, -118.23545152379499 34.05345432966706, -118.23544969067332 34.053459883935005, -118.23544775835697 34.0534653834389, -118.23544572700058 34.05347088313584, -118.23544356351356 34.05347635561167, -118.23544126789584 34.05348180086642, -118.23543887308341 34.05348719135712, -118.23543637915346 34.053492554562354, -118.2354337530928 34.053497890546424, -118.23543102783736 34.053503171766465, -118.2354282034644 34.053508425701004, -118.23542524688331 34.05351362493586, -118.23542219118474 34.05351879688516, -118.23541903629122 34.053523914070425, -118.23541574918957 34.053528976555924, -118.23541236289302 34.053533984277394, -118.23540891049218 34.0535389646489, -118.23540532588314 34.053543890320675, -118.23540160906587 34.053548761292696, -118.23539782606693 34.05355357743623, -118.23539687254704 34.05355495322898, -118.23539519544049 34.053557292186134, -118.23539348532056 34.05355963120756, -118.23539170909662 34.053561942879135, -118.23538989970469 34.053564199657934, -118.23538802428607 34.05356645656547, -118.23538611577665 34.053568686058775, -118.23538417417663 34.05357088813783, -118.23538216639523 34.05357303538854, -118.23538009258709 34.05357518276787, -118.23537801862427 34.05357727519007, -118.23537587863473 34.053579367741, -118.23537370547716 34.0535814053991, -118.2353714662156 34.05358341570736, -118.23536919386324 34.0535853986014, -118.23536688834297 34.05358732660267, -118.23536454980919 34.053589254668225, -118.23536217810742 34.053591127840996, -118.23535974030165 34.05359297366391, -118.23535726940513 34.053594792072545, -118.23535476534059 34.05359655558843, -118.23535222818535 34.05359829169009, -118.23534965786209 34.05359997289895, -118.23534705452539 34.05360165417209, -118.23534441794342 34.05360325307391, -118.23534171533471 34.053604852104364, -118.23533901257127 34.053606396177685, -118.23533627663987 34.05360788535819, -118.23533350761774 34.05360934712445, -118.23533070550495 34.053610781476486, -118.23532787022413 34.05361216093569, -118.2353250018526 34.05361351298063, -118.2353221003131 34.05361481013277, -118.23531919861894 34.05361605232776, -118.23531626383406 34.053617267108514, -118.2353066023691 34.053621352779295, -118.23529107071388 34.05362764818134, -118.2352754394754 34.05363375142462, -118.23525964247261 34.05363960768069, -118.23524374580948 34.05364524429936, -118.23522771639557 34.05365063386636, -118.23521158732157 34.05365580379587, -118.2351953585876 34.05366075408785, -118.23517899702597 34.053665429849566, -118.23516256881788 34.05366988590933, -118.23514604095024 34.05367412233147, -118.23512941326855 34.05367808415881, -118.23511275195425 34.053681826219886, -118.23509595789011 34.053685321228976, -118.23507913011638 34.05368856899323, -118.23506223561975 34.05369156957685, -118.23504527440048 34.0536943229798, -118.23502824645864 34.05369682920211, -118.23501115179438 34.05369908824372, -118.23499405643462 34.05370109997611, -118.23497689435273 34.05370286452773, -118.23495969856224 34.05370438183441, -118.2349425020766 34.05370565183182, -118.23492523886937 34.05370667464843, -118.23490797489018 34.05370742267724, -118.23483317256361 34.053709684017946, -118.23475252417013 34.05371099492276, -118.23467187245983 34.0537111241968, -118.23459121751334 34.053710099318614, -118.23457064849663 34.05370953474271, -118.2345475042843 34.05370892020756, -118.23451059227017 34.05370789274557, -118.23443002982415 34.053704531892166, -118.23435699227423 34.053700386979095, -118.23418657937377 34.053677855304706, -118.23287714385964 34.05350457889391, -118.2328128113611 34.05349656924513, -118.23273873644355 34.053487314319135, -118.23266446644297 34.05347913139213, -118.23259003444626 34.05347204787872, -118.2325155064006 34.0534660361729, -118.23249179806733 34.05346435066155, -118.23240244135724 34.05345630653214, -118.23233501347852 34.05345110541128, -118.23233431997124 34.05345102430945, -118.23233362638759 34.053450915729094, -118.2323329656646 34.05345075212818, -118.23233230494166 34.05345058852723, -118.23233167700297 34.053450342427205, -118.23233104906436 34.053450096327126, -118.23233045398639 34.053449795206504, -118.23232989184537 34.05344946654381, -118.23232936264132 34.05344911033908, -118.23232886629788 34.05344869911374, -118.23232836995443 34.053448287888436, -118.23232793956126 34.05344784905756, -118.23232754210498 34.053447382684645, -118.23232721059897 34.053446888706155, -118.23232687901665 34.05344636724913, -118.23232661346077 34.053445845665095, -118.23232638084194 34.05344529653898, -118.23232621424958 34.05344474728588, -118.23232608059415 34.05344417049075, -118.23232597995201 34.05344359363203, -118.2323259453364 34.05344301664634, -118.23232597674723 34.053442439533626, -118.23232604124769 34.05344188983595, -118.23232613868507 34.053441312596185, -118.23232630214893 34.05344073522945, -118.23232649870236 34.0534401852777, -118.23232672834533 34.05343966274098, -118.23232702401484 34.05343914007724, -118.23232735277386 34.05343864482849, -118.23232774755942 34.05343814945276, -118.23232814242127 34.05343768155554, -118.23232860346224 34.05343726848835, -118.23232909751638 34.053436855357646, -118.23232962466012 34.05343646964197, -118.23233018496974 34.053436138819876, -118.23233074527933 34.05343580799773, -118.23233137176804 34.053435532005665, -118.23233199833304 34.0534352834921, -118.2323326250507 34.05343508993559, -118.23233328485784 34.053434923794164, -118.2323339777546 34.05343478506768, -118.2323346377907 34.05343470136182, -118.23233533091633 34.05343464507093, -118.23233602419464 34.05343464373713, -118.23233671754916 34.05343466988189, -118.23239866231435 34.053438837363885, -118.23240903015483 34.053439421942265, -118.23241936452418 34.05343984171211, -118.23242973144886 34.05344009654631, -118.2324400979919 34.05344021398701, -118.23245049716647 34.05344019397056, -118.23246086286971 34.05344000914556, -118.23247122819116 34.05343968692701, -118.23248156004117 34.05343919989992, -118.23249192444614 34.053438547937176, -118.2325022555322 34.053437786123006, -118.23251255307032 34.05343683202174, -118.23252285030267 34.05343576800548, -118.23253179238775 34.053434129545415, -118.23254070115371 34.05343238123417, -118.23254957660052 34.053430523071654, -118.23255841857541 34.05342850010087, -118.23256722723109 34.05342636727892, -118.23257596955432 34.053424124669306, -118.23258467840546 34.053421717251474, -118.23259332092402 34.05341920004603, -118.23260193012327 34.05341657298943, -118.23261043990027 34.05341380873032, -118.2326189162815 34.05341090714155, -118.23262735934324 34.053407895701596, -118.23263570305906 34.05340477453775, -118.2326439803657 34.05340151610785, -118.23265219133962 34.05339814789044, -118.23266033598075 34.0533946698856, -118.23266841421265 34.0533910546147, -118.23267642611168 34.053387329556365, -118.23268433866465 34.05338349477416, -118.23269215179506 34.05337952278961, -118.23269989866904 34.05337546849619, -118.23270757913363 34.05337127693687, -118.23271512723882 34.05336697571738, -118.23272260908755 34.05336259218904, -118.23273002452684 34.05335807139485, -118.2327373076831 34.053353468419104, -118.23274449141675 34.05334872824115, -118.23275157588058 34.05334390581798, -118.23275859401143 34.05333897360757, -118.23276547985918 34.05333395921564, -118.23277226636074 34.05332883510013, -118.23277892050285 34.05332360132464, -118.23278547537511 34.053318285304094, -118.2327919309011 34.05331285955997, -118.23279825414407 34.053307351634466, -118.23280447811726 34.05330176146398, -118.23281060274417 34.05329606156998, -118.23281656215136 34.053290307036825, -118.23282242221227 34.05328444278017, -118.23282814999018 34.053278496342266, -118.23283377849835 34.053272467659355, -118.23283924171032 34.05326635685893, -118.23284460565255 34.053260163813576, -118.23284983731185 34.05325388858702, -118.23285490375154 34.053247558721495, -118.23285987092147 34.05324114661108, -118.23286467279537 34.053234652383196, -118.23286937547603 34.053228103389024, -118.23287391286071 34.05322147227735, -118.23287831803898 34.053214786463116, -118.23288259101099 34.053208045946306, -118.23288669876355 34.05320125079062, -118.23289070724645 34.05319437339017, -118.23289451749682 34.05318744141458, -118.23289822855413 34.05318045467276, -118.23290177446857 34.05317344077065, -118.23290515508724 34.0531663447512, -118.2329084035763 34.053159221507805, -118.23291148684609 34.053152043625616, -118.23291443790978 34.05314481104098, -118.23291722383085 34.0531375512961, -118.23291987762242 34.0531302643273, -118.23292236619484 34.05312292271979, -118.23292468962477 34.05311555395207, -118.23292629235014 34.05311019251807, -118.23293317078843 34.05309066938765, -118.23293965283675 34.053071064585396, -118.23294570548227 34.05305137817511, -118.2329513616617 34.05303158261458, -118.23295658851545 34.053011732924624, -118.23296138589062 34.0529917741483, -118.23296578703018 34.05297178865742, -118.23296975876835 34.05295172155883, -118.2329717421882 34.05294080869642, -118.23298409806866 34.05287288504039, -118.23290754525968 34.052862755681986, -118.2327594926 34.05284317404764, -118.23274654200101 34.052910988911755, -118.23275018681332 34.052915790656, -118.23278709561335 34.052963257630836, -118.23283762169783 34.053028257216916, -118.23283477770033 34.05303837485461, -118.2328293810859 34.05305654866704, -118.23282358800603 34.053074613328924, -118.23281743154996 34.053092596255, -118.23281087870437 34.05311049750895, -118.23281048552896 34.053111569935474, -118.23280822345117 34.0531172623832, -118.23280589527035 34.05312292747963, -118.23280340194714 34.0531285654157, -118.23280080943124 34.05313414858562, -118.23279808478603 34.05313970453148, -118.23279526102456 34.05314523318968, -118.23279233807041 34.053150707081684, -118.23278928291037 34.05315612627107, -118.23278609562095 34.053161518236394, -118.23278280913877 34.05316685543549, -118.23277942346382 34.05317213786834, -118.23277590558298 34.053177365598586, -118.23277232159887 34.05318256597745, -118.23276857231927 34.053187684238786, -118.23276475693643 34.0531927751487, -118.23276432921796 34.053193298068045, -118.23276080927117 34.05319778387747, -118.23275679542623 34.053202737776246, -118.23275264945167 34.053207664450895, -118.2327484042079 34.053212508880684, -118.23274405969475 34.053217271065655, -118.23273961606519 34.05322200596275, -118.23273793713294 34.05322371287665, -118.23273507308988 34.05322663113641, -118.23273043099809 34.05323122902229, -118.23272568963698 34.05323574466321, -118.23272084908298 34.053240205537776, -118.23271594219639 34.05324455662521, -118.23271090318016 34.05324888048839, -118.23270583084448 34.05325309450086, -118.23270062630273 34.05325725381053, -118.23269535550484 34.05326133081159, -118.23268998551404 34.05326535304613, -118.23268454919065 34.053269265493576, -118.2326790135979 34.053273095696, -118.2326734118255 34.05327687106833, -118.23266771078373 34.05328056419554, -118.23266197642265 34.05328414747205, -118.2326561428686 34.053287675981984, -118.2326502099689 34.053291094768284, -118.23264424382626 34.053294431182294, -118.23263821142754 34.05329768528764, -118.23263207975955 34.05330085714789, -118.23262588183553 34.05330394669932, -118.2326196505922 34.053306926399955, -118.23261335309284 34.05330982379189, -118.23260698926104 34.05331261139646, -118.23260055924963 34.053315344170855, -118.23259406282945 34.05331793967939, -118.23258753324284 34.053320480294104, -118.23258097033712 34.05332291105788, -118.23257430808586 34.05332523209796, -118.23256764560507 34.05332747070201, -118.23256091679193 34.05332959951877, -118.23255029539847 34.05333280749961, -118.23254646907392 34.053333968972396, -118.23252957967492 34.053338810263384, -118.23251259054706 34.053343404435886, -118.23249553478003 34.05334777890486, -118.23247834619482 34.0533518788403, -118.23246109089433 34.0533557315936, -118.23244376887872 34.053359337164714, -118.23242638007183 34.0533626680751, -118.23240889161322 34.05336577934531, -118.23239136937681 34.05336861589117, -118.23237609043588 34.05337087106558, -118.23237378042593 34.05337120525471, -118.23221301217394 34.053349943737246, -118.23205006429357 34.053328383928665, -118.23188708340778 34.05330679648507, -118.23172413569543 34.05328523623681, -118.23159378417343 34.05326798237148, -118.23158174575308 34.05333175599483, -118.2312233527315 34.053284080263865, -118.23106040485504 34.0532623817273, -118.23072453574189 34.05321768407376, -118.23021326905342 34.05314966083821, -118.22939123612451 34.05302872516305, -118.22933944960097 34.05302079974802, -118.22927164255358 34.05300955232879, -118.22920409691906 34.05299731514297, -118.22919679703871 34.05299587262784, -118.22913681269968 34.05298408819098, -118.22906978989771 34.05296987147329, -118.22900309461671 34.05295469234365, -118.22886613360635 34.05292247219063, -118.2290087595004 34.05269651942544, -118.2291720927892 34.05243769017834, -118.2292125890023 34.05237350556693, -118.22925311816606 34.05230932087951, -118.22946324985068 34.051973764359495, -118.22955076656706 34.051504372153644, -118.22962487419878 34.05151428845623, -118.22985017759832 34.0506341300272, -118.22995606665718 34.05022048428955, -118.23009180684213 34.04969018957624, -118.23029956161109 34.048878485700484, -118.23047089670612 34.04820908061486, -118.23048189786934 34.048164186945876, -118.2304919742542 34.048119130169134, -118.23049845604147 34.04808737993046, -118.23052602104806 34.047979748309636, -118.23052100146828 34.04797907092534, -118.23053030448183 34.047869001084294, -118.23053417291284 34.047823296667794, -118.23053708386864 34.04777753912191, -118.2305390373508 34.047731728446635, -118.23054000050128 34.047685919662136, -118.23054003934367 34.04764011264239, -118.23053908778185 34.047594280034936, -118.23053717905555 34.047548504212294, -118.23053431301493 34.04750273021735, -118.23053052282384 34.04745701294412, -118.23052574253778 34.047411379997, -118.23052000509344 34.04736580383436, -118.23051331056816 34.04732031193465, -118.23050565903911 34.047274931776165, -118.23049708359432 34.04722969077424, -118.23048755114884 34.04718456151319, -118.23048577992869 34.0471767059941, -118.23035919245226 34.04661662997944, -118.23012229658944 34.045568468175716, -118.22923523432411 34.04164927965712, -118.22921047499702 34.041539824190444, -118.22918568265088 34.04143034130344, -118.22856181526087 34.03867390294478, -118.2285368242418 34.03856356848173, -118.22851183283836 34.038453069143046, -118.22825617771336 34.037323328098424, -118.2280849154066 34.03656458137883, -118.22765590423542 34.034663730884645, -118.22765276386079 34.03464983260838, -118.22763104815472 34.03455358835812, -118.22765893886867 34.03455383288353, -118.22864346448044 34.03456239029172, -118.22899191070144 34.03456541892641, -118.23008705259076 34.034574924273805, -118.23043479955818 34.03457793290292, -118.23044824308572 34.03468796955429, -118.23047909926281 34.034964977917866, -118.23048990997064 34.03506202905943, -118.23062138511949 34.035051995596234, -118.23068747226358 34.03504695066438, -118.23069966239389 34.03515639546021, -118.2306988126588 34.035156458910855, -118.23071101107135 34.03526590369043, -118.23072320744822 34.03537534675596, -118.23073540385697 34.03548478982087, -118.2307476003024 34.03559423460264, -118.23075979883788 34.035703677662454, -118.23077199534706 34.035813122442974, -118.23120962666954 34.0357797212568, -118.2312326335133 34.03577796665063, -118.23131480640448 34.035771700398904, -118.23137119466004 34.036277871129734, -118.23148801894412 34.03732611596722, -118.23148866836952 34.037331936762726, -118.23140645267688 34.03733819462531, -118.2313834433354 34.03733994583386, -118.23094617910144 34.03737324732506, -118.23095839053356 34.037482690351425, -118.23097059992996 34.03759213166369, -118.23098281142595 34.0377015746888, -118.2309950229539 34.03781101771334, -118.23100723244609 34.03792045902375, -118.23107297330364 34.03791545404753, -118.2312044570486 34.03790544054887, -118.23133593869915 34.037895426910985, -118.23144441083224 34.03788716606757, -118.23146742031821 34.037885413129914, -118.23154977265553 34.03787913950786, -118.23163176385584 34.037872827021864, -118.2317658273635 34.03786250226242, -118.2318972982601 34.03785237811902, -118.23202876706188 34.037842253836445, -118.23209450145086 34.03783719164148, -118.23216023789485 34.037832129406716, -118.23229170663305 34.03782200483789, -118.23242317533463 34.03781187840846, -118.23255464607215 34.03780175354931, -118.23265327540214 34.0377941580429, -118.23262522855094 34.03754445683446, -118.23272380400176 34.0375368854176, -118.23307546333498 34.03750987566349, -118.23314498688924 34.03812894898304, -118.23315855927807 34.03824969148539, -118.23390418616427 34.038233905467315, -118.2344700320027 34.03822192641127, -118.23440421948159 34.03764607399505, -118.23450343319368 34.03764395783485, -118.23829048108195 34.03756273548021, -118.23845593593225 34.03755919382391, -118.23842234223402 34.038117928860544, -118.23842117585001 34.03813719370673, -118.23836232880453 34.039112362807664, -118.23831537821073 34.03988413884057, -118.23822303810243 34.04142040601197, -118.23822108544994 34.04145338426589, -118.23811175513038 34.043272632854624, -118.23804422870784 34.044390351029286, -118.23806072988238 34.04553766299817, -118.23754672588068 34.04559566602933, -118.23754696787263 34.045680904397884, -118.23754784176256 34.045988718780094, -118.23734977944143 34.04598894338134, -118.23715171711923 34.04598916765776, -118.23706919119027 34.04598927474966, -118.23706989539131 34.04623781797028, -118.23645460003668 34.045734572633215, -118.23610780450377 34.04578256778361, -118.23576098784964 34.045830529347676, -118.23576101493424 34.04592800816798, -118.23576109588376 34.04621594328238, -118.23562893843349 34.04621608960688, -118.23562897020639 34.04632627730596, -118.2356290012055 34.04643619022039, -118.23562903220957 34.046546104852865, -118.23523328658216 34.04654653982279, -118.2351507579944 34.046546630150885, -118.23515060268578 34.04665654514566, -118.2351504473671 34.046766456706244, -118.23515028999448 34.04687637170623, -118.2351498815268 34.047164896857645, -118.23560284819729 34.0471643969064, -118.23562908769918 34.04716436803396, -118.23562898973128 34.04724680081294, -118.23562898304505 34.04725248547677, -118.23562886030678 34.047342972990855, -118.23562870768794 34.04745288798656, -118.23562855506866 34.04756280298288, -118.23562840244901 34.047672717979786, -118.23562821681794 34.047782633041706, -118.23562806419744 34.04789254803981, -118.23562791157654 34.04800246303849, -118.23562776306711 34.04811237287751, -118.23562760837254 34.048222284446624, -118.23562760466999 34.04822536550035, -118.23549499463545 34.04822564307892, -118.23536294785832 34.048225921131504, -118.23514840407385 34.04822637001999, -118.2351485648776 34.048114737588776, -118.23493395165765 34.04811533908221, -118.2348019032498 34.04811570926523, -118.23466985484075 34.04811607930393, -118.2346698659531 34.04811342072055, -118.23466997276968 34.04803012749745, -118.23467002189113 34.04800350400102, -118.23466998961538 34.0480022950021, -118.23389529041529 34.047899461509864, -118.23389425609852 34.04842694414718, -118.23388023693244 34.048501630859874, -118.23386625067589 34.04857629002878, -118.2338085162617 34.048884410298044, -118.23372773984777 34.048873685115225, -118.23356473404166 34.04885204504731, -118.23361018055427 34.04861182099597, -118.23363714926725 34.04846934684888, -118.23347414419564 34.0484476791806, -118.23344717528876 34.04859018076967, -118.23340172831989 34.048830404759414, -118.2333973691754 34.048853495271835, -118.2333357535115 34.04917920916943, -118.23331763318464 34.0492750348444, -118.2337252472197 34.04932857193514, -118.2335569614509 34.050218547161705, -118.23453534448144 34.05034868596314, -118.23436706196809 34.051237480786014, -118.23419887268689 34.05212547834311, -118.23416227416602 34.05231877939313, -118.23572013829303 34.05252302025375, -118.23797567297699 34.052818691195505, -118.23797530441105 34.05282839189701, -118.23795445812183 34.05340350686605, -118.23794989700436 34.05352934074769, -118.23794548765432 34.05365050295455, -118.2379360258229 34.05372474152377, -118.23759558242641 34.05357089916919, -118.23749051060577 34.05352793683529, -118.23734649598386 34.05347790649675, -118.23727297905069 34.053456040538634, -118.23714849163902 34.05342331064552, -118.2356318841629 34.05322271729182, -118.23558624271503 34.053216678592776, -118.23554258283696 34.053210910798384)))",25503.1857173,ARTS DISTRICT LOS ANGELES
305826.258789,"MULTIPOLYGON (((-118.468566892971 34.06414949663805, -118.46868064255081 34.06422072030436, -118.46905887012971 34.06445749422562, -118.46910143612375 34.064346643816314, -118.46910465814564 34.064338305189146, -118.46920586585097 34.06407474643522, -118.46929115291115 34.06404564464549, -118.46952770209454 34.063964899017, -118.46980419177801 34.063870505417945, -118.4700210051148 34.06405594145645, -118.4700333044888 34.06417644361754, -118.47004619560845 34.0643023568227, -118.47002113961015 34.064367826687516, -118.4699961164356 34.0644332689405, -118.46997727528026 34.0644824470901, -118.47031508339049 34.06469392889239, -118.4704485504297 34.06477749459483, -118.47044618399029 34.06477942733698, -118.47043379265808 34.064789477929835, -118.47042143434047 34.0647995283928, -118.47006576500151 34.06508790303301, -118.47001721804865 34.06512724943004, -118.46963834032408 34.065434398786046, -118.46944106130006 34.06559435111998, -118.46967676873236 34.066639062728115, -118.4696549296635 34.06664840804821, -118.46965344739311 34.06664904582721, -118.46965012042358 34.066650460189095, -118.46964679360815 34.066651902029186, -118.46964346663839 34.06665331639091, -118.46964013966847 34.06665473075252, -118.46963637945088 34.06665543234665, -118.4696328858471 34.06665657256673, -118.46962939193469 34.06665765783007, -118.46962583167726 34.066658688393446, -118.4696222711112 34.066659664000035, -118.46961871023656 34.066660584649924, -118.4696151160351 34.06666145047143, -118.46961148866113 34.06666228894284, -118.46960786082425 34.0666630449792, -118.4696042328331 34.06666377353712, -118.46960057136093 34.066664419788346, -118.4695968767162 34.06666503868952, -118.4695932147811 34.06666560250555, -118.46958951951932 34.06666611149318, -118.46958579077645 34.06666653817412, -118.46958209489753 34.06666693724825, -118.46957836569185 34.06666728149394, -118.46957463617765 34.066667570782926, -118.46957090635497 34.06666780511512, -118.46956714320555 34.066667984618945, -118.46956341276575 34.06666810903761, -118.46955968201756 34.06666817849952, -118.46955591794261 34.06666819313305, -118.46955218657742 34.066668152681416, -118.46954842188552 34.0666680574014, -118.46954468990334 34.06666790703623, -118.46954095761272 34.06666770171436, -118.46953722501367 34.06666744143565, -118.46953349210611 34.066667126200265, -118.46952975904439 34.066666783486355, -118.46952605853818 34.06666635820907, -118.46952235772358 34.066665877975026, -118.46951865660051 34.06666534278416, -118.46951498834152 34.06666477998651, -118.46951131961983 34.066664134753836, -118.46950768376223 34.06666346191432, -118.46950404744194 34.06666270663973, -118.46950041096756 34.066661923886734, -118.46949664411687 34.06666144390861, -118.46949310515492 34.06666038598707, -118.46948959905711 34.06665930045877, -118.46948609295936 34.06665821493042, -118.46948258701589 34.06665715688026, -118.46925479377079 34.066587283883756, -118.46911116005556 34.06661644739889, -118.46907381750505 34.066604996325545, -118.46885045687604 34.06653647929969, -118.46883172357015 34.06650495125698, -118.46881045687712 34.066469146332935, -118.46880752402485 34.066464293947554, -118.46880449242654 34.0664594969032, -118.46880136208219 34.06645475519985, -118.46879813283785 34.06645004135927, -118.46879477198337 34.06644541046618, -118.46879134509305 34.066440779829314, -118.46878781961074 34.06643623201179, -118.4687841953825 34.06643173953524, -118.46878050527238 34.06642727479323, -118.46877668355222 34.06642289299871, -118.46877279595023 34.066418538938635, -118.46876877673819 34.06641426782603, -118.46876472481638 34.06641005179813, -118.46876054097665 34.06640586376095, -118.46875629171701 34.06640178589321, -118.46875194355748 34.066397735888145, -118.46874752982411 34.06639376857414, -118.46874301734486 34.066389856601, -118.4687384391378 34.0663859998407, -118.468734956379 34.0663831830279, -118.46872901981193 34.06637850717122, -118.46872417869315 34.066374871262056, -118.46871930486468 34.06637129043747, -118.46871433244426 34.066367792432054, -118.4687092614319 34.06636437724582, -118.46870415770981 34.066361017144125, -118.46869895539575 34.066357739861594, -118.46869372052592 34.06635454514195, -118.4686883870641 34.06635143324147, -118.46868302089257 34.06634837642548, -118.46867755612901 34.066345402428595, -118.46867205880966 34.06634251099456, -118.46866649591634 34.06633970225149, -118.46866086744912 34.06633697619939, -118.46865517340797 34.06633433283826, -118.4686494137929 34.06633177216804, -118.46864365463999 34.066329293932505, -118.46863779689501 34.06632689851605, -118.46863190674807 34.06632461314067, -118.46862595087323 34.06632238297788, -118.46861999546049 34.06632023524979, -118.46861394160958 34.06631819781903, -118.46860788822079 34.066316242822936, -118.46860176925789 34.06631437051768, -118.46859561773901 34.06631258077522, -118.4685870859954 34.066310278167414, -118.46858057112456 34.066308462354954, -118.46857752822966 34.0663075398768, -118.46857150786055 34.06630558475076, -118.46856853023237 34.06630452462456, -118.46856264039674 34.066302294202515, -118.4685597281893 34.06630112390661, -118.46855396904115 34.06629864566682, -118.46854830802401 34.06629600217254, -118.4685428111741 34.06629319316761, -118.4685373794372 34.066290219036304, -118.46853211186752 34.06628707939442, -118.46852952737903 34.06628546816375, -118.46852697575483 34.066283829326615, -118.46852197063737 34.06628038639807, -118.46851709697694 34.066276833043666, -118.46851242050185 34.06627311405065, -118.46849822383423 34.06626157301431, -118.46846525247844 34.06623466164441, -118.46889312028166 34.06587137872382, -118.4686846169087 34.06477097024944, -118.46858999506468 34.06427141341077, -118.468566892971 34.06414949663805)))",3021.58114175,BRENTWOOD VILLAGE
