ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Touch Screen,"Notebooks, Desktops, Integrated Computers, Slate/Tablets, Two-in-one Notebooks, and Portable All-in-ones Category for TEC (Typical Energy Consumption) Criteria",Category 0: Processor Brand,Category 0: Processor Name,Category 0: Operating System Name,Category 0: Base Processor Speed Per Core (GHz),Category 0: Physical CPU Cores (count),Category 0: System Memory (GB),Category 0: Graphics Category,Category 0: Default Low-power Mode,Category 0: Long Idle Power Used for Sleep Mode,Category 0: Off Mode (watts),Category 0: Sleep Mode (watts),Category 0: Long Idle (watts),Category 0: Short Idle (watts),Category 0: Base TEC Allowance (kWh),Category 0: Functional Adder Allowances (kWh),Category 0: TEC of Model (kWh),Category 1: Processor Brand,Category 1: Processor Name,Category 1: Operating System Name,Category 1: Base Processor Speed Per Core (GHz),Category 1: Physical CPU Cores (count),Category 1: System Memory (GB),Category 1: Default Low-power Mode,Category 1: Long Idle Power Used for Sleep Mode,Category 1: Off Mode (watts),Category 1: Sleep Mode (watts),Category 1: Long Idle (watts),Category 1: Short Idle (watts),Category 1: Base TEC Allowance (kWh),Category 1: Functional Adder Allowances (kWh),Category 1: TEC of Model (kWh),Category 2: Processor Brand,Category 2: Processor Name,Category 2: Operating System Name,Category 2: Base Processor Speed Per Core (GHz),Category 2: Physical CPU Cores (count),Category 2: System Memory (GB),Category 2: Default Low-power Mode,Category 2: Long Idle Power Used for Sleep Mode,Category 2: Off Mode (watts),Category 2: Sleep Mode (watts),Category 2: Long Idle (watts),Category 2: Short Idle (watts),Category 2: Base TEC Allowance (kWh),Category 2: Functional Adder Allowances (kWh),Category 2: TEC of Model (kWh),Category I1: Processor Brand,Category I1: Processor Name,Category I1: Operating System Name,Category I1: Base Processor Speed Per Core (GHz),Category I1: Physical CPU Cores (count),Category I1: System Memory (GB),Category I1: Default Low-power Mode,Category I1: Long Idle Power Used for Sleep Mode,Category I1: Off Mode (watts),Category I1: Sleep Mode (watts),Category I1: Long Idle (watts),Category I1: Short Idle (watts),Category I1: Base TEC Allowance (kWh),Category I1: Functional Adder Allowances (kWh),Category I1: TEC of Model (kWh),Category I2: Processor Brand,Category I2: Processor Name,Category I2: Operating System Name,Category I2: Base Processor Speed Per Core (GHz),Category I2: Physical CPU Cores (count),Category I2: System Memory (GB),Category I2: Default Low-power Mode,Category I2: Long Idle Power Used for Sleep Mode,Category I2: Off Mode (watts),Category I2: Sleep Mode (watts),Category I2: Long Idle (watts),Category I2: Short Idle (watts),Category I2: Base TEC Allowance (kWh),Category I2: Functional Adder Allowances (kWh),Category I2: TEC of Model (kWh),Category D1: Processor Brand,Category D1: Processor Name,Category D1: Operating System Name,Category D1: Base Processor Speed Per Core (GHz),Category D1: Physical CPU Cores (count),Category D1: System Memory (GB),Category D1: Default Low-power Mode,Category D1: Long Idle Power Used for Sleep Mode,Category D1: Off Mode (watts),Category D1: Sleep Mode (watts),Category D1: Long Idle (watts),Category D1: Short Idle (watts),Category D1: Base TEC Allowance (kWh),Category D1: Functional Adder Allowances (kWh),Category D1: TEC of Model (kWh),Category D2: Processor Brand,Category D2: Processor Name,Category D2: Operating System Name,Category D2: Base Processor Speed Per Core (GHz),Category D2: Physical CPU Cores (count),Category D2: System Memory (GB),Category D2: Default Low-power Mode,Category D2: Long Idle Power Used for Sleep Mode,Category D2: Off Mode (watts),Category D2: Sleep Mode (watts),Category D2: Long Idle (watts),Category D2: Short Idle (watts),Category D2: Base TEC Allowance (kWh),Category D2: Functional Adder Allowances (kWh),Category D2: TEC of Model (kWh),WLAN Capability,Ethernet Capability,Bluetooth Capability,Motherboard Form Factor,Motherboard Form Factor Other,Product DIMM Count,Product PCIex16 Slot Count,Product PCIex8 Slot Count,Product PCIex4 Slot Count,Product PCIex1 Slot Count,Product M.2 (except Key M) Port Count,Product M.2 Key M Port Count,Product USB 2.0 Port Count,Product USB 3.X (5Gb/s) Port Count,Product USB 3.X (10Gb/s) Port Count,Product USB X.X (> 10Gb/s) Port Count,Product USB X.X Port Speed,Product Thunderbolt Port Count,Product Thunderbolt 2 Port Count,Product Thunderbolt 3 Port Count,Product Thunderbolt X Port Count,Product Thunderbolt X Port Speed,Product Total USB 2.0 Header Count,Product USB 3.X (5 Gb/s) Header Count,Product USB 3.X (10. Gb/s) Header Count,Product USB X.X (> 10 Gb/s) Header Count,Product SATA and eSATA Port Count,Product SATA Express Port Count,Multi-Channel Memory Support,Thin Clients: Processor Brand,Thin Clients: Processor Name,Thin Clients: Operating System Name,Thin Clients: Base Processor Speed Per Core (GHz),Thin Clients: System Memory (GB),Thin Clients: Long Idle Power Used for Sleep Mode,Thin Clients: Off Mode (watts),Thin Clients: Sleep Mode (watts),Thin Clients: Long Idle (watts),Thin Clients: Short Idle (watts),Thin Clients: TEC of Model (kWh),Thin Clients: TEC Requirement (kWh),Workstations: Processor Brand,Workstations: Processor Name,Workstations: Operating System Name,Workstations: Base Processor Speed Per Core (GHz),Workstations: System Memory (GB),Workstations: Hard Drives (count),Workstations: Off Mode (watts),Workstations: Sleep Mode (watts),Workstations: Long Idle (watts),Workstations: Short Idle (watts),Workstations: Weighted Power of Model (watts),Sleep Mode Default Time Upon Shipment (min.),Display Sleep Mode Default Time Upon Shipment (min.),WOL (Wake on LAN) From Sleep,Will the Speed of Any Active 1 GB/s or Higher Ethernet Network Links be Reduced to Less Than 1 GB/s When Transitioning to Sleep or Off Mode?,Date Available On Market,Date Certified,Markets,CB Model Identifier
2357230,Lenovo Group Limited,Lenovo,ThinkPad P53,20QN,",20QQ,",Notebook,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.6,6,32,Off Mode with Hibernation,No,0.4,1.1,4,6.9,14,23.9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,Yes,07/31/2019,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20QN_03262020141414_3816355
2357226,Lenovo Group Limited,Lenovo,ThinkPad P52,20M9,",20MA,",Notebook,Yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Xeon,Windows 10,2.7,6,64,Off Mode with Hibernation,No,0.3,1.3,4.8,10.2,14,37.7,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,Yes,06/15/2018,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20M9_03262020135832_5904717
2357223,HP Inc.,HP,HP ZBook 15u G6 ENERGY STAR,Zbook,"HP EliteBook 850 G6 ENERGY STAR,EliteBook,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,32,Sleep Mode,No,0.4,0.9,4.2,7.5,8,28.4,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,05/20/2019,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_Zbook_03262020133303_8677605
2357222,HP Inc.,HP,HP EliteBook 830 G6 ENERGY STAR,ELITEBOOK,,Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,Sleep Mode,No,0.4,0.9,3.7,5,8,19.4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,05/20/2019,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_ELITEBOOK_03262020131957_3231493
2357220,HP Inc.,HP,HP ZBook 14u G6 ENERGY STAR,Zbook,"HP EliteBook 840 G6 ENERGY STAR,EliteBook,; HP EliteBook 840 G6 HC ENERGY STAR,840HC,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,Sleep Mode,No,0.4,1.3,4.1,7,8,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,05/20/2019,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_Zbook_03262020130728_6996394
2357219,Lenovo Group Limited,Lenovo,ThinkPad T590,20N4,",20N6,; ,20N7,; ThinkPad P53s,20N5,",Notebook,Yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,40,Off Mode with Hibernation,No,0.3,0.9,2.1,4.5,8,23.6,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,Yes,03/28/2019,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20N4_03262020124919_9360960
2357218,"Dynabook Americas, Inc.",dynabook,dynabook TECRA A40-G,PMZ20*,"dynabook Satellite Pro A40-G,PMZ20*,; dynabook Satellite Pro A40-G,PMZ21*,; dynabook Satellite Pro A40-G,PMZ22*,; dynabook Satellite Pro A40-G,PMZ23*,; dynabook Satellite Pro A40-G,PMZ24*,; dynabook Satellite Pro R40-G,PMZ20*,; dynabook Satellite Pro R40-G,PMZ21*,; dynabook Satellite Pro R40-G,PMZ22*,; dynabook Satellite Pro R40-G,PMZ23*,; dynabook Satellite Pro R40-G,PMZ24*,; dynabook TECRA A40-G,PMZ21*,; dynabook TECRA A40-G,PMZ22*,; dynabook TECRA A40-G,PMZ23*,; dynabook TECRA A40-G,PMZ24*,; dynabook TECRA R40-G,PMZ20*,; dynabook TECRA R40-G,PMZ21*,; dynabook TECRA R40-G,PMZ22*,; dynabook TECRA R40-G,PMZ23*,; dynabook TECRA R40-G,PMZ24*,",Notebook,Yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.1,6,24,Sleep Mode,No,0.3,0.7,2.1,4.6,14,17.6,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Shipped Enabled When Operating on Ac Power Only,Yes,01/21/2020,03/26/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1109262_PMZ20*_03202020162556_4280359
2357217,"Dynabook Americas, Inc.",dynabook,dynabook PORTEGE R30-E,PSZ10*,"dynabook PORTEGE A30-E,PSZ10*,; dynabook PORTEGE A30-E,PSZ11*,; dynabook PORTEGE A30-E,PSZ12*,; dynabook PORTEGE A30-E,PSZ13*,; dynabook PORTEGE A30-E,PSZ14*,; dynabook PORTEGE R30-E,PSZ11*,; dynabook PORTEGE R30-E,PSZ12*,; dynabook PORTEGE R30-E,PSZ13*,; dynabook PORTEGE R30-E,PSZ14*,; dynabook S##,PSZ10*,; dynabook S##,PSZ11*,; dynabook S##,PSZ12*,; dynabook S##,PSZ13*,; dynabook S##,PSZ14*,; dynabook S#*,PSZ10*,; dynabook S#*,PSZ11*,; dynabook S#*,PSZ12*,; dynabook S#*,PSZ13*,; dynabook S#*,PSZ14*,; dynabook S*#,PSZ10*,; dynabook S*#,PSZ11*,; dynabook S*#,PSZ12*,; dynabook S*#,PSZ13*,; dynabook S*#,PSZ14*,; dynabook S**,PSZ10*,; dynabook S**,PSZ11*,; dynabook S**,PSZ12*,; dynabook S**,PSZ13*,; dynabook S**,PSZ14*,; dynabook SZ##,PSZ10*,; dynabook SZ##,PSZ11*,; dynabook SZ##,PSZ12*,; dynabook SZ##,PSZ13*,; dynabook SZ##,PSZ14*,; dynabook SZ#*,PSZ10*,; dynabook SZ#*,PSZ11*,; dynabook SZ#*,PSZ12*,; dynabook SZ#*,PSZ13*,; dynabook SZ#*,PSZ14*,; dynabook SZ*#,PSZ10*,; dynabook SZ*#,PSZ11*,; dynabook SZ*#,PSZ12*,; dynabook SZ*#,PSZ13*,; dynabook SZ*#,PSZ14*,; dynabook SZ**,PSZ10*,; dynabook SZ**,PSZ11*,; dynabook SZ**,PSZ12*,; dynabook SZ**,PSZ13*,; dynabook SZ**,PSZ14*,; dynabook Satellite Pro A30-E,PSZ10*,; dynabook Satellite Pro A30-E,PSZ11*,; dynabook Satellite Pro A30-E,PSZ12*,; dynabook Satellite Pro A30-E,PSZ13*,; dynabook Satellite Pro A30-E,PSZ14*,; dynabook Satellite Pro R30-E,PSZ10*,; dynabook Satellite Pro R30-E,PSZ11*,; dynabook Satellite Pro R30-E,PSZ12*,; dynabook Satellite Pro R30-E,PSZ13*,; dynabook Satellite Pro R30-E,PSZ14*,",Notebook,Yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,24,Sleep Mode,No,0.2,0.7,2.5,6.2,14,17,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Shipped Enabled When Operating on Ac Power Only,Yes,07/29/2019,03/26/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1109262_PSZ10*_03202020163722_2026178
2357216,"Dynabook Americas, Inc.",dynabook,dynabook TECRA A40-E,PMZ10*,"dynabook Satellite Pro A40-E,PMZ10*,; dynabook Satellite Pro A40-E,PMZ11*,; dynabook Satellite Pro A40-E,PMZ12*,; dynabook Satellite Pro A40-E,PMZ13*,; dynabook Satellite Pro A40-E,PMZ14*,; dynabook Satellite Pro R40-E,PMZ10*,; dynabook Satellite Pro R40-E,PMZ11*,; dynabook Satellite Pro R40-E,PMZ12*,; dynabook Satellite Pro R40-E,PMZ13*,; dynabook Satellite Pro R40-E,PMZ14*,; dynabook TECRA A40-E,PMZ11*,; dynabook TECRA A40-E,PMZ12*,; dynabook TECRA A40-E,PMZ13*,; dynabook TECRA A40-E,PMZ14*,; dynabook TECRA R40-E,PMZ10*,; dynabook TECRA R40-E,PMZ11*,; dynabook TECRA R40-E,PMZ12*,; dynabook TECRA R40-E,PMZ13*,; dynabook TECRA R40-E,PMZ14*,",Notebook,Yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,24,Sleep Mode,No,0.4,0.8,2.2,4.7,14,17.6,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Shipped Enabled When Operating on Ac Power Only,Yes,10/31/2019,03/26/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1109262_PMZ10*_03202020162109_6782037
2357215,"Dynabook Americas, Inc.",dynabook,dynabook TECRA A30-G,PSZ20*,"dynabook S##,PSZ20*,; dynabook S##,PSZ21*,; dynabook S##,PSZ22*,; dynabook S##,PSZ23*,; dynabook S##,PSZ24*,; dynabook S#*,PSZ20*,; dynabook S#*,PSZ21*,; dynabook S#*,PSZ22*,; dynabook S#*,PSZ23*,; dynabook S#*,PSZ24*,; dynabook S*#,PSZ20*,; dynabook S*#,PSZ21*,; dynabook S*#,PSZ22*,; dynabook S*#,PSZ23*,; dynabook S*#,PSZ24*,; dynabook S**,PSZ20*,; dynabook S**,PSZ21*,; dynabook S**,PSZ22*,; dynabook S**,PSZ23*,; dynabook S**,PSZ24*,; dynabook SX##,PSZ20*,; dynabook SX##,PSZ21*,; dynabook SX##,PSZ22*,; dynabook SX##,PSZ23*,; dynabook SX##,PSZ24*,; dynabook SX#*,PSZ20*,; dynabook SX#*,PSZ21*,; dynabook SX#*,PSZ22*,; dynabook SX#*,PSZ23*,; dynabook SX#*,PSZ24*,; dynabook SX*#,PSZ20*,; dynabook SX*#,PSZ21*,; dynabook SX*#,PSZ22*,; dynabook SX*#,PSZ23*,; dynabook SX*#,PSZ24*,; dynabook SX**,PSZ20*,; dynabook SX**,PSZ21*,; dynabook SX**,PSZ22*,; dynabook SX**,PSZ23*,; dynabook SX**,PSZ24*,; dynabook SZ##,PSZ20*,; dynabook SZ##,PSZ21*,; dynabook SZ##,PSZ22*,; dynabook SZ##,PSZ23*,; dynabook SZ##,PSZ24*,; dynabook SZ#*,PSZ20*,; dynabook SZ#*,PSZ21*,; dynabook SZ#*,PSZ22*,; dynabook SZ#*,PSZ23*,; dynabook SZ#*,PSZ24*,; dynabook SZ*#,PSZ20*,; dynabook SZ*#,PSZ21*,; dynabook SZ*#,PSZ22*,; dynabook SZ*#,PSZ23*,; dynabook SZ*#,PSZ24*,; dynabook SZ**,PSZ20*,; dynabook SZ**,PSZ21*,; dynabook SZ**,PSZ22*,; dynabook SZ**,PSZ23*,; dynabook SZ**,PSZ24*,; dynabook TECRA A30-G,PSZ21*,; dynabook TECRA A30-G,PSZ22*,; dynabook TECRA A30-G,PSZ23*,; dynabook TECRA A30-G,PSZ24*,",Notebook,Yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.1,6,24,Sleep Mode,No,0.3,0.7,2.2,4,14,17,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Shipped Enabled When Operating on Ac Power Only,Yes,01/21/2020,03/26/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1109262_PSZ20*_03202020164317_6157037
2357214,"Dynabook Americas, Inc.",dynabook,dynabook PORTEGE X50-G,PLR40*,"dynabook P#-Z,PLR40*,; dynabook P#-Z,PLR41*,; dynabook P#-Z,PLR42*,; dynabook P#-Z,PLR43*,; dynabook P#-Z,PLR44*,; dynabook P*-Z,PLR40*,; dynabook P*-Z,PLR41*,; dynabook P*-Z,PLR42*,; dynabook P*-Z,PLR43*,; dynabook P*-Z,PLR44*,; dynabook PORTEGE X50-G,PLR41*,; dynabook PORTEGE X50-G,PLR42*,; dynabook PORTEGE X50-G,PLR43*,; dynabook PORTEGE X50-G,PLR44*,; dynabook Z#5,PLR40*,; dynabook Z#5,PLR41*,; dynabook Z#5,PLR42*,; dynabook Z#5,PLR43*,; dynabook Z#5,PLR44*,; dynabook Z*5,PLR40*,; dynabook Z*5,PLR41*,; dynabook Z*5,PLR42*,; dynabook Z*5,PLR43*,; dynabook Z*5,PLR44*,; dynabook ZZ#5,PLR40*,; dynabook ZZ#5,PLR41*,; dynabook ZZ#5,PLR42*,; dynabook ZZ#5,PLR43*,; dynabook ZZ#5,PLR44*,; dynabook ZZ*5,PLR40*,; dynabook ZZ*5,PLR41*,; dynabook ZZ*5,PLR42*,; dynabook ZZ*5,PLR43*,; dynabook ZZ*5,PLR44*,",Notebook,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.1,6,32,Connected Modern Standby,No,0.3,0.8,2.7,4.1,14,21.3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,,,04/24/2020,03/26/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1109262_PLR40*_03242020092808_6473810
2357213,Lenovo Group Limited,Lenovo,ThinkPad L590,20Q7,",20Q8,",Notebook,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.8,4,64,Off Mode with Hibernation,No,0.4,1.4,5.7,8.2,8,30.7,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled When Operating on Ac Power Only,Yes,06/05/2019,03/23/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20Q7_03262020121831_1496233
2357212,"Dynabook Americas, Inc.",dynabook,dynabook TECRA A50-F,PT5B1*,"dynabook B#5,PT5B1*,; dynabook B#5,PT5B2*,; dynabook B#5,PT5B3*,; dynabook B#5,PT5B4*,; dynabook B#5,PT5B5*,; dynabook B#5,PT5B6*,; dynabook B#5,PT5B7*,; dynabook B#5,PT5B8*,; dynabook B*5,PT5B1*,; dynabook B*5,PT5B2*,; dynabook B*5,PT5B3*,; dynabook B*5,PT5B4*,; dynabook B*5,PT5B5*,; dynabook B*5,PT5B6*,; dynabook B*5,PT5B7*,; dynabook B*5,PT5B8*,; dynabook Satellite Pro A50-F,PT5B1*,; dynabook Satellite Pro A50-F,PT5B2*,; dynabook Satellite Pro A50-F,PT5B3*,; dynabook Satellite Pro A50-F,PT5B4*,; dynabook Satellite Pro A50-F,PT5B5*,; dynabook Satellite Pro A50-F,PT5B6*,; dynabook Satellite Pro A50-F,PT5B7*,; dynabook Satellite Pro A50-F,PT5B8*,; dynabook Satellite Pro R50-F,PT5B1*,; dynabook Satellite Pro R50-F,PT5B2*,; dynabook Satellite Pro R50-F,PT5B3*,; dynabook Satellite Pro R50-F,PT5B4*,; dynabook Satellite Pro R50-F,PT5B5*,; dynabook Satellite Pro R50-F,PT5B6*,; dynabook Satellite Pro R50-F,PT5B7*,; dynabook Satellite Pro R50-F,PT5B8*,; dynabook TECRA A50-F,PT5B2*,; dynabook TECRA A50-F,PT5B3*,; dynabook TECRA A50-F,PT5B4*,; dynabook TECRA A50-F,PT5B5*,; dynabook TECRA A50-F,PT5B6*,; dynabook TECRA A50-F,PT5B7*,; dynabook TECRA A50-F,PT5B8*,; dynabook TECRA C50-F,PT5B1*,; dynabook TECRA C50-F,PT5B2*,; dynabook TECRA C50-F,PT5B3*,; dynabook TECRA C50-F,PT5B4*,; dynabook TECRA C50-F,PT5B5*,; dynabook TECRA C50-F,PT5B6*,; dynabook TECRA C50-F,PT5B7*,; dynabook TECRA C50-F,PT5B8*,; dynabook TECRA R50-F,PT5B1*,; dynabook TECRA R50-F,PT5B2*,; dynabook TECRA R50-F,PT5B3*,; dynabook TECRA R50-F,PT5B4*,; dynabook TECRA R50-F,PT5B5*,; dynabook TECRA R50-F,PT5B6*,; dynabook TECRA R50-F,PT5B7*,; dynabook TECRA R50-F,PT5B8*,",Notebook,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,1.9,4,32,Sleep Mode,No,0.3,0.9,3.1,6,14,21.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Shipped Enabled When Operating on Ac Power Only,Yes,01/21/2020,03/26/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1109262_PT5B1*_03202020163222_6206476
2355500,"Micro-Star International Co., Ltd.",MSI,MS-17F4,GF75 Thin 10SCSR,"MS-17F4,GF75 Thin 10SCS,; MS-17F4,GF75 Thin 10SCSK,; MS-17F4,GF75 Thin 10SCX,; MS-17F4,GF75 Thin 10SCXK,; MS-17F4,GF75 Thin 10SCXR,; MS-17F4,WF75 10TI,; MS-17F4,WF75 10TJ,",Notebook,Yes,2,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,Core i7,Windows 10,2.6,6,16,Sleep Mode,No,0.3,0.6,7.3,10.5,14,49.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,Shipped Disabled,Yes,03/06/2020,03/02/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1047644_GF75 Thin 10SCSR_20202102090659_7361313
2355484,Lenovo Group Limited,Lenovo,ThinkPad X1 Tablet Gen 3,20KJ,",20KK,",Slate/Tablet,Yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel,,Windows 10,,,16,None,No,0.3,1.1,2.3,5,8,19.3,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,09/26/2018,09/27/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1037540_20KJ_03022020122955_3757123
2355358,HP Inc.,HP,HP ProBook 455 G7 Notebook PC ENERGY STAR,HSN-Q25C,"HP ProBook 455 G7X ENERGY STAR,,",Notebook,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD,Ryzen 3 4300U,Windows 10,2.7,4,16,Sleep Mode,No,0.3,0.5,4.1,5.6,14,15.5,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,03/31/2020,02/27/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_HSN-Q25C_02282020153056_2846834
2355357,HP Inc.,HP,HP ProBook 445 G7 Notebook PC ENERGY STAR,HSN-Q24C,"HP ProBook 445 G7X ENERGY STAR,,; HP ZHAN 66 Pro A 14 G3 Notebook PC ENERGY STAR,,; HP ZHAN 66 Pro A 14 G3X ENERGY STAR,,",Notebook,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD,Ryzen 7,Windows 10,2,8,16,Sleep Mode,No,0.3,0.5,5,6.3,14,15.2,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,10,Shipped Enabled Under All Conditions,Yes,03/31/2020,02/27/2020,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_HSN-Q24C_02282020152624_3146373
