Id,Guid,MemberId,FirstName,LastName,FullName,CommitteeId,CommitteeName,Committee Active,MemberTypeId,Title,MemberActive,StartDate,EndDate,Version,LastUpdatedUTC
4073,62AC1A81-6167-4FDD-8460-1FCAE0AF71DD,7617,Donovan J.,Richards,Donovan J. Richards,19,Committee on Public Safety,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8k5E=,01/12/2018
4074,61BA6DC6-5BE7-4923-B0CD-4BB9C6EDD173,7748,Justin L.,Brannan,Justin L. Brannan,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k5U=,01/12/2018
4075,8BDE1CA9-A389-422B-A765-193BBD8EB56E,7561,Fernando,Cabrera,Fernando Cabrera,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k5k=,01/12/2018
4076,7F50583A-5A0B-42D6-B4C8-4C86C091FB1F,7624,Andrew,Cohen,Andrew Cohen,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k50=,01/12/2018
4077,1355C333-9001-45EC-8387-09DB132C9B68,7629,Chaim M.,Deutsch,Chaim M. Deutsch,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k6E=,01/12/2018
4078,F2CF93DC-DA17-46E6-8DEE-01433E7ED1C5,7622,Vanessa L.,Gibson,Vanessa L. Gibson,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k6U=,01/12/2018
4079,C9DF9F9E-14F4-4E5F-B0CA-D421F4051AFB,7633,Rory I.,Lancman,Rory I. Lancman,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k6k=,01/12/2018
4080,6C7E1619-4784-468C-B2E3-6C557392E3F8,7636,Carlos,Menchaca,Carlos Menchaca,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k60=,01/12/2018
4081,D81CE79C-8E48-49C5-BBBD-1A9BBD773E83,7637,I. Daneek,Miller,I. Daneek Miller,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k7E=,01/12/2018
4082,566FA66A-0081-4734-85FB-8A54E27C2639,7741,Keith,Powers,Keith Powers,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k7U=,01/12/2018
4083,69A77ED1-3889-42DB-9FEC-E39FC09B6DC0,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k7k=,01/12/2018
4084,7BB84A76-0F2E-4A81-B076-5C1477071893,7642,Paul A.,Vallone,Paul A. Vallone,19,Committee on Public Safety,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k70=,01/12/2018
4085,5381F017-A3AC-4CA7-829F-CD8C5805A795,7571,Jumaane D.,Williams,Jumaane D. Williams,19,Committee on Public Safety,True,3,Committee member,false,01/11/2018,03/19/2019,AAAAAOXI/Fg=,01/12/2018
4245,2C9F3597-4BF2-4C0C-BDD4-D414BD8C0732,7739,Adrienne,Adams,Adrienne E. Adams,19,Committee on Public Safety,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMt0U=,04/10/2019
3836,61770D28-C6FC-4E48-B6BC-23EC5B9390F6,7633,Rory I.,Lancman,Rory I. Lancman,20,"Committee on Rules, Privileges and Elections",True,1,Chairperson,false,01/03/2018,01/11/2018,AAAAAOV8k9I=,01/02/2018
3837,6B215683-3B96-41C8-ACDC-E1F09317211C,7739,Adrienne,Adams,Adrienne E. Adams,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,false,01/03/2018,01/11/2018,AAAAAOV8k9Y=,01/02/2018
3838,242B32D9-D670-4008-8783-0732834EC21E,7562,Margaret S.,Chin,Margaret S. Chin,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/03/2018,12/31/2021,AAAAAOV7kxo=,01/02/2018
3839,091DE8F4-A9FA-4701-919D-122D048425C3,7604,Robert E.,"Cornegy, Jr.","Robert E. Cornegy, Jr.",20,"Committee on Rules, Privileges and Elections",True,3,Committee member,false,01/03/2018,04/09/2019,AAAAAOXMt08=,01/02/2018
3840,E1F30FEE-502E-4CDC-A020-10EE48E2FE5A,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/03/2018,12/31/2021,AAAAAOV7kxw=,01/02/2018
3841,B4A2D8B2-1B6E-45CF-B4B4-D55A88D3DED3,7622,Vanessa L.,Gibson,Vanessa L. Gibson,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/03/2018,12/31/2021,AAAAAOV7kx0=,01/02/2018
3842,3A7FE829-9469-481D-A532-01ED2A47FCD8,7631,Corey D.,Johnson,Corey D. Johnson,20,"Committee on Rules, Privileges and Elections",True,5,Committee member,true,01/03/2018,12/31/2021,AAAAAOV8k9g=,01/02/2018
3843,172DCA31-F8E4-48C2-8563-89816DC9A9FF,386,Karen,Koslowitz,Karen Koslowitz,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,false,01/03/2018,01/11/2018,AAAAAOV8k9o=,01/02/2018
3844,D769A0DC-E3B6-450C-AAD0-238D0C523D36,5953,Steven,Matteo,Steven Matteo,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/03/2018,12/31/2021,AAAAAOV7kyA=,01/02/2018
3845,14BA6399-7E62-4615-B6DB-E5C778DE056E,7640,Ritchie J.,Torres,Ritchie J. Torres,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/03/2018,12/31/2021,AAAAAOV7kyE=,01/02/2018
3846,8D705B09-024B-410F-A322-CCBAFF43430A,7641,Mark,Treyger,Mark Treyger,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/03/2018,12/31/2021,AAAAAOV7kyI=,01/02/2018
4086,FD8EFF8E-C464-4671-9213-C4B65D4F7DCC,386,Karen,Koslowitz,Karen Koslowitz,20,"Committee on Rules, Privileges and Elections",True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8k8w=,01/12/2018
4087,BEBDF858-F62C-4A1B-B40B-BC8F0C12846E,7739,Adrienne,Adams,Adrienne E. Adams,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k9w=,01/12/2018
4088,68A20FD3-323E-4192-86FA-15C50B18D2D0,7633,Rory I.,Lancman,Rory I. Lancman,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k+A=,01/12/2018
4246,38165C07-C11A-4819-9787-F73A16896D4A,7568,Deborah L.,Rose,Deborah L. Rose,20,"Committee on Rules, Privileges and Elections",True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMt1E=,04/10/2019
4099,9B32B35E-7031-4D00-A6C7-8D7E5D739904,5953,Steven,Matteo,Steven Matteo,21,Committee on Standards and Ethics,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lDA=,01/12/2018
4100,D8472E91-5DE1-4BD1-942E-3A25DECABFDC,7562,Margaret S.,Chin,Margaret S. Chin,21,Committee on Standards and Ethics,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lDQ=,01/12/2018
4101,0E8EDD43-9937-4404-8C71-40C6CE3B476B,7622,Vanessa L.,Gibson,Vanessa L. Gibson,21,Committee on Standards and Ethics,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lDg=,01/12/2018
4102,8FDED9BC-20AF-46A2-A11E-DF2761FB5B24,386,Karen,Koslowitz,Karen Koslowitz,21,Committee on Standards and Ethics,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lDw=,01/12/2018
4103,1F2F35B5-E6C0-42DD-8B6C-68AC60AE8178,7567,Stephen T.,Levin,Stephen T. Levin,21,Committee on Standards and Ethics,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lEA=,01/12/2018
4104,29599A3B-F079-4523-A98F-D5660C500A90,7624,Andrew,Cohen,Andrew Cohen,22,Committee on State and Federal Legislation,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lEs=,01/12/2018
4105,35192C30-E6B4-4596-97A2-C7B9FEC8BB51,7604,Robert E.,"Cornegy, Jr.","Robert E. Cornegy, Jr.",22,Committee on State and Federal Legislation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lE8=,01/12/2018
4106,2A8F8A42-AD01-4580-A6BC-D3F0649C38C6,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",22,Committee on State and Federal Legislation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lFM=,01/12/2018
4107,3A79BEB4-AF81-4B34-B9EE-B02431383A2B,386,Karen,Koslowitz,Karen Koslowitz,22,Committee on State and Federal Legislation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lFc=,01/12/2018
4108,42F87C5D-9F13-47CF-A30A-35AC187E2FE7,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,22,Committee on State and Federal Legislation,True,3,Committee member,false,01/11/2018,06/13/2019,AAAAAOXXFFU=,01/12/2018
4275,00F95677-6173-4C43-9B32-77ADBD2141B1,7613,Andy L.,King,Andy L. King,22,Committee on State and Federal Legislation,True,3,Committee member,false,06/13/2019,10/29/2019,AAAAAOXsBgc=,06/13/2019
4300,18BC9A3C-11E1-4B26-A202-5354FC392471,7563,Daniel,Dromm,Daniel Dromm,22,Committee on State and Federal Legislation,True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsBgM=,10/30/2019
4139,AD34FEAC-9BCA-4CEE-863A-8D804970A189,7568,Deborah L.,Rose,Deborah L. Rose,24,Committee on Youth Services,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lSY=,01/12/2018
4140,E5458191-6C90-4F50-9980-CE9296EFB293,7748,Justin L.,Brannan,Justin L. Brannan,24,Committee on Youth Services,True,3,Committee member,false,01/11/2018,06/13/2019,AAAAAOXXFIg=,01/12/2018
4141,28847801-67C9-43CA-B3F0-73825A127CF3,7562,Margaret S.,Chin,Margaret S. Chin,24,Committee on Youth Services,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lS4=,01/12/2018
4142,38CA2A46-CB2B-4755-844F-E26190E0BC47,7113,Mathieu,Eugene,Mathieu Eugene,24,Committee on Youth Services,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lTI=,01/12/2018
4143,D3A5634A-831E-4F73-A7E8-147B83371171,7613,Andy L.,King,Andy L. King,24,Committee on Youth Services,True,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBqw=,01/12/2018
4280,0E31B9B4-59E1-432F-9A72-1C4BCCAC27E2,7785,Farah,Louis,Farah N. Louis,24,Committee on Youth Services,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXFIo=,06/13/2019
4302,AB09DA2D-B801-43BB-9301-77D2FF413DDD,430,Bill,Perkins,Bill Perkins,24,Committee on Youth Services,True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsBq4=,10/30/2019
4114,57C27CE4-21D5-4BED-AFD0-B761A637F893,7541,Ydanis A.,Rodriguez,Ydanis A. Rodriguez,29,Committee on Transportation,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lJE=,01/12/2018
4115,DD246A6B-1095-4A55-B750-2B366B3CA217,7561,Fernando,Cabrera,Fernando Cabrera,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lJU=,01/12/2018
4116,297E64DF-B492-4133-9784-A04BEAFEF297,7627,Costa G.,Constantinides,Costa G. Constantinides,29,Committee on Transportation,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt30=,01/12/2018
4117,C66A9726-EFB1-48E8-AA66-1A81DAE67395,7629,Chaim M.,Deutsch,Chaim M. Deutsch,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lJ0=,01/12/2018
4118,B4804600-0803-4909-9299-410582E01000,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lKE=,01/12/2018
4119,20F8DA7E-273F-460B-9687-43E8EBEC5CFB,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lKU=,01/12/2018
4120,08EF67E9-B295-40BB-BDCD-0ECE822875A2,7565,Peter A.,Koo,Peter A. Koo,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lKk=,01/12/2018
4121,00A0A68A-2E6F-4403-B390-36994B6480FC,7567,Stephen T.,Levin,Stephen T. Levin,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lK0=,01/12/2018
4122,6B29B83D-7E9D-4CE2-B20E-22A02CAA577B,7634,Mark,Levine,Mark Levine,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lLE=,01/12/2018
4123,B8268995-5225-402C-96CA-A9C23679C40A,7636,Carlos,Menchaca,Carlos Menchaca,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lLU=,01/12/2018
4124,22BD057F-6785-4E1E-BA24-022666EC772A,7637,I. Daneek,Miller,I. Daneek Miller,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lLk=,01/12/2018
4125,D7FCD13F-69C6-40CC-B2DE-98E84D7B0C1A,7638,Antonio,Reynoso,Antonio Reynoso,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lL0=,01/12/2018
4126,14BE0FD0-5E28-44E0-BC30-1A2AE777D594,7617,Donovan J.,Richards,Donovan J. Richards,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lME=,01/12/2018
4127,6EC0E62C-7B56-427B-A316-FE147FA4F4F1,7568,Deborah L.,Rose,Deborah L. Rose,29,Committee on Transportation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lMU=,01/12/2018
4128,2BB497B5-505B-4791-AFED-AF1F4E4F1BC8,7714,Rafael,"Salamanca, Jr.","Rafael Salamanca, Jr.",29,Committee on Transportation,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt38=,01/12/2018
4301,5D223FA6-84AF-4A94-BF0F-EC0C84EE70E2,7624,Andrew,Cohen,Andrew Cohen,29,Committee on Transportation,True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsBmw=,10/30/2019
4149,685E6A61-1AD8-4773-9DE3-F62020D88E5A,7739,Adrienne,Adams,Adrienne E. Adams,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,1,Chairperson,false,01/11/2018,09/24/2019,AAAAAOXnfYg=,01/12/2018
4150,81B2768F-5B35-433D-B613-5C56AC41FC5E,7623,Inez D.,Barron,Inez D. Barron,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,false,01/11/2018,09/24/2019,AAAAAOXnfhM=,01/12/2018
4151,3019D2B0-BDF2-4E3A-B698-BAA6EAE2194B,7565,Peter A.,Koo,Peter A. Koo,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,false,01/11/2018,09/24/2019,AAAAAOXnfi0=,01/12/2018
4152,B6F6C63B-EDDE-4517-96D8-E5FBAD77E220,7637,I. Daneek,Miller,I. Daneek Miller,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,false,01/11/2018,09/24/2019,AAAAAOXnfjY=,01/12/2018
4153,9C6EDFCE-5475-4DBF-BCB2-13D53D5FFAEF,7641,Mark,Treyger,Mark Treyger,32,"Subcommittee on Landmarks, Public Siting and Maritime Uses",False,3,Committee member,false,01/11/2018,09/24/2019,AAAAAOXnfjg=,01/12/2018
4159,0A685C63-5FE8-4C5C-90FF-BEAFFAFBD04E,7745,Francisco P.,Moya,Francisco P. Moya,34,Subcommittee on Zoning and Franchises,True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8lc8=,01/12/2018
4160,B4C80851-0E62-43AB-892A-5DF7A2D9A114,7627,Costa G.,Constantinides,Costa G. Constantinides,34,Subcommittee on Zoning and Franchises,True,3,Committee member,false,01/11/2018,06/13/2019,AAAAAOXXFJY=,01/12/2018
4161,7EEBA42D-44A7-4523-BFDA-18D14B348F5A,7691,Barry,Grodenchik,Barry S. Grodenchik,34,Subcommittee on Zoning and Franchises,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ldc=,01/12/2018
4162,F7D379E1-F020-4431-B80B-CB124038B011,7633,Rory I.,Lancman,Rory I. Lancman,34,Subcommittee on Zoning and Franchises,True,3,Committee member,true,01/04/2018,12/31/2021,AAAAAOV8lds=,01/12/2018
4163,D842BD47-DA91-4E46-8565-913E3230BD6C,7567,Stephen T.,Levin,Stephen T. Levin,34,Subcommittee on Zoning and Franchises,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ld8=,01/12/2018
4164,A8DF8E88-29FB-4D96-B934-3C9A456A0443,7638,Antonio,Reynoso,Antonio Reynoso,34,Subcommittee on Zoning and Franchises,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8leM=,01/12/2018
4165,B2DE1605-C545-4FD2-8626-D63F4978462E,7617,Donovan J.,Richards,Donovan J. Richards,34,Subcommittee on Zoning and Franchises,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8lec=,01/12/2018
4166,9F7A7B1E-1D62-455B-815C-0540F4B75531,7740,Carlina,Rivera,Carlina Rivera,34,Subcommittee on Zoning and Franchises,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8les=,01/12/2018
4167,BE5BB7BA-4572-4ADA-98F0-96C650FC97EB,7640,Ritchie J.,Torres,Ritchie J. Torres,34,Subcommittee on Zoning and Franchises,True,3,Committee member,false,01/11/2018,06/13/2019,AAAAAOXXFJg=,01/12/2018
4154,70A92947-D2AA-4C11-88ED-BF80E726EFE4,7632,Ben,Kallos,Ben Kallos,5070,"Subcommittee on Planning, Dispositions and Concessions",False,1,Chairperson,false,01/11/2018,04/09/2019,AAAAAOXMt70=,01/12/2018
4155,90114132-EC99-4EFE-B1C5-05824CDA6404,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt78=,01/12/2018
4156,7092FE58-D904-450A-9E2B-54FB95DC98E9,7744,Ruben,"Diaz, Sr.","Ruben Diaz, Sr.",5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt8E=,01/12/2018
4157,4DDD4A98-FD9C-460F-BE3F-A5C178384432,7622,Vanessa L.,Gibson,Vanessa L. Gibson,5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt8M=,01/12/2018
4158,7A3DD643-A13A-43D9-89BE-EB260B079C28,7613,Andy L.,King,Andy L. King,5070,"Subcommittee on Planning, Dispositions and Concessions",False,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMt8U=,01/12/2018
3885,5D59865A-94B9-4429-A416-875A60608A81,7569,James G.,Van Bramer,James G. Van Bramer,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,1,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8iMU=,01/11/2018
3886,ABC086B0-2D5E-4816-9D1A-0CEA98FB1AF0,7264,Joseph,Borelli,Joseph C. Borelli,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8iOY=,01/11/2018
3887,48DE83C0-9C1C-4A7A-8F7F-00A2F39AA446,7628,Laurie A.,Cumbo,Laurie A. Cumbo,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8iO4=,01/11/2018
3888,259249C3-D2CC-4845-9018-2B59FB7B2677,386,Karen,Koslowitz,Karen Koslowitz,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsA9g=,01/11/2018
3889,82117A23-FD66-41F5-908A-F00D1FD8987F,7745,Francisco P.,Moya,Francisco P. Moya,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8iRI=,01/11/2018
4294,85ECE75D-E0BD-42BC-A8B0-3A6914DD3B3B,7743,Mark,Gjonaj,Mark Gjonaj,5105,"Committee on Cultural Affairs, Libraries and International Intergroup Relations",True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsA9Q=,10/30/2019
4051,D172F171-C90A-40FF-85DA-5CDDB9A88E39,7691,Barry,Grodenchik,Barry S. Grodenchik,5106,Committee on Parks and Recreation,True,3,Chairperson,false,01/11/2018,05/14/2019,AAAAAOXRoBg=,01/12/2018
4052,07466DA2-0E44-4BA7-BBE5-46609EA19A53,7264,Joseph,Borelli,Joseph C. Borelli,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kvc=,01/12/2018
4053,37595919-2EF4-473C-A5C9-AD9EDEC853AA,7748,Justin L.,Brannan,Justin L. Brannan,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kvs=,01/12/2018
4054,54164E4A-E275-4405-95AE-594DED668211,7624,Andrew,Cohen,Andrew Cohen,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kwE=,01/12/2018
4055,6B50ED2D-CFF8-459D-B911-13C36EFA426B,7627,Costa G.,Constantinides,Costa G. Constantinides,5106,Committee on Parks and Recreation,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMtzE=,01/12/2018
4056,64FB9FA2-778E-4219-8C42-E474486F8BC7,7743,Mark,Gjonaj,Mark Gjonaj,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kwk=,01/12/2018
4057,9FF64435-2F7A-446B-98A1-ADABB8138D25,7613,Andy L.,King,Andy L. King,5106,Committee on Parks and Recreation,True,3,Committee member,false,01/11/2018,10/29/2019,AAAAAOXsBTU=,01/12/2018
4058,E9F7CBF2-175D-4EAA-A84B-1629DAD97E2F,7565,Peter A.,Koo,Peter A. Koo,5106,Committee on Parks and Recreation,True,3,Committee member,false,01/11/2018,04/09/2019,AAAAAOXMtzM=,01/12/2018
4059,4ECCC2D3-89C1-4076-A4F9-CC6FE169817D,7745,Francisco P.,Moya,Francisco P. Moya,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kxU=,01/12/2018
4060,6EB0A98C-323D-4D0E-B175-CF3A9BEA7E94,7510,Eric A.,Ulrich,Eric A. Ulrich,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kxk=,01/12/2018
4061,66607CF0-2B51-4B8F-A758-B4B2A4FDEDE6,7569,James G.,Van Bramer,James G. Van Bramer,5106,Committee on Parks and Recreation,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kx0=,01/12/2018
4270,6C15F800-23D3-4299-AAF1-F1D99DDCBF3E,7565,Peter A.,Koo,Peter A. Koo,5106,Committee on Parks and Recreation,True,1,Chairperson,true,06/13/2019,12/31/2021,AAAAAOXXE8c=,06/13/2019
4271,E58C7D26-68F7-4F79-93CB-CD4E0EAB9F7D,7739,Adrienne,Adams,Adrienne E. Adams,5106,Committee on Parks and Recreation,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXE8g=,06/13/2019
4272,3D417319-C9DE-42E2-BAD7-310D009F9F2B,7740,Carlina,Rivera,Carlina Rivera,5106,Committee on Parks and Recreation,True,3,Committee member,true,06/13/2019,12/31/2021,AAAAAOXXE84=,06/13/2019
4298,09F9CC59-8C5B-449D-8BFF-C450B69BB680,7634,Mark,Levine,Mark Levine,5106,Committee on Parks and Recreation,True,3,Committee member,true,10/30/2019,12/31/2021,AAAAAOXsBTc=,10/30/2019
4044,E944C09E-6E01-4213-AE68-54EA7D07E0A0,7640,Ritchie J.,Torres,Ritchie J. Torres,5107,Committee on Oversight and Investigations,True,3,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8ktA=,01/12/2018
4045,6BDA7883-7628-4C93-B18D-F5321B23A3B9,7632,Ben,Kallos,Ben Kallos,5107,Committee on Oversight and Investigations,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ktQ=,01/12/2018
4046,7AB6C278-FD2C-4A6B-87F8-90C0D47C51E9,7633,Rory I.,Lancman,Rory I. Lancman,5107,Committee on Oversight and Investigations,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ktg=,01/12/2018
4047,856F7188-BC13-4833-ADD6-FDACA28CCDE7,7741,Keith,Powers,Keith Powers,5107,Committee on Oversight and Investigations,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8ktw=,01/12/2018
4048,21F10C66-16F1-4118-83A0-993ED4311D8B,7714,Rafael,"Salamanca, Jr.","Rafael Salamanca, Jr.",5107,Committee on Oversight and Investigations,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kuA=,01/12/2018
4049,38246B10-02D0-4A56-8DFB-295B968F9B0D,7641,Mark,Treyger,Mark Treyger,5107,Committee on Oversight and Investigations,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kuQ=,01/12/2018
4050,E135F41E-81E5-4DBE-A02D-69CFAEF4EA75,7749,Kalman,Yeger,Kalman Yeger,5107,Committee on Oversight and Investigations,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8kug=,01/12/2018
4242,0212D6E7-CCB0-49F8-8E58-AC62A3C8E390,7742,Diana,Ayala,Diana Ayala,5107,Committee on Oversight and Investigations,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMtgI=,04/10/2019
4243,28259B2E-0978-4407-9AA2-061EF2941D61,7740,Carlina,Rivera,Carlina Rivera,5107,Committee on Oversight and Investigations,True,3,Committee member,true,04/10/2019,12/31/2021,AAAAAOXMtlg=,04/10/2019
4089,F53336EF-4674-406E-8B3F-43A88CA40C94,7638,Antonio,Reynoso,Antonio Reynoso,5108,Committee on Sanitation and Solid Waste Management,True,3,Chairperson,true,01/11/2018,12/31/2021,AAAAAOV8k/M=,01/12/2018
4090,CA559191-ABC0-42F9-85BB-99F0FDBA62CE,7561,Fernando,Cabrera,Fernando Cabrera,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k/c=,01/12/2018
4091,128A0F2F-CAE4-42EE-A2C9-BC7A5E517D13,7629,Chaim M.,Deutsch,Chaim M. Deutsch,5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k/s=,01/12/2018
4092,8A5B2FF4-4736-4925-B483-91D13E422DC1,7630,Rafael L.,"Espinal, Jr.","Rafael L. Espinal, Jr.",5108,Committee on Sanitation and Solid Waste Management,True,3,Committee member,true,01/11/2018,12/31/2021,AAAAAOV8k/8=,01/12/2018
