Shape_Area,Name,Shape_Leng,the_geom
8306478.90965,Astoria,14763.5827841,"MULTIPOLYGON (((-73.91898633335042 40.7657712929684, -73.91977764828906 40.76615218365427, -73.92058727415278 40.766520699567636, -73.92139066138147 40.76689410425125, -73.92218946227091 40.76726735612802, -73.92230517505512 40.76732180665116, -73.92298021889385 40.76763988566441, -73.92352510411177 40.76789329024016, -73.92427202005999 40.76824157621351, -73.92507602480482 40.76861875560803, -73.92647341291281 40.76927139545219, -73.92780678706775 40.76988903863438, -73.92754753060734 40.77021758673948, -73.92730372542549 40.770526558043855, -73.92706713904838 40.77081992766295, -73.92681478498649 40.77113284570637, -73.92640832588731 40.7716406418653, -73.9259002711228 40.7722620868279, -73.92572125731753 40.772166644280716, -73.92572118628779 40.77216660821478, -73.92553068127447 40.77208362993308, -73.925351749641 40.77202145145673, -73.92533106454314 40.772014261041875, -73.92533095797891 40.7720142249527, -73.9253308395596 40.77201419786084, -73.92512460947074 40.77195917834914, -73.92444128039068 40.77177595709677, -73.92284234509368 40.77134718534704, -73.92142174874006 40.77096252974301, -73.92078518938388 40.77148790688209, -73.9200760881092 40.77206690918365, -73.91987862730214 40.772228619525464, -73.91983000299226 40.772268441984515, -73.91977623384349 40.772311619718515, -73.91970336713145 40.77237129394928, -73.91958467625172 40.772468497958485, -73.9188973278316 40.771985418414026, -73.91707678564532 40.77347493292746, -73.91454790600878 40.77554762837057, -73.91375756312718 40.77619146649428, -73.9134725738556 40.77642333045632, -73.91269842183841 40.77705316157849, -73.91238266399071 40.77731004158744, -73.91169365089216 40.776833357653665, -73.9106983452036 40.776132314518854, -73.91026087567752 40.77583042321938, -73.90961675895392 40.77536622375488, -73.90890275911876 40.7748614607911, -73.90923289240172 40.77459214668648, -73.91107507465107 40.77308925634963, -73.91172409305605 40.77255432508358, -73.9132556341497 40.77129193775193, -73.91358993328377 40.77101637369242, -73.91384374359737 40.7707141386129, -73.91439800178169 40.77005413131309, -73.91450810472786 40.76991934461318, -73.91460119622768 40.769804743498106, -73.9146416619207 40.76975493059912, -73.91467958482521 40.76971135629391, -73.9147655512198 40.76960140537122, -73.91487376454009 40.769470417042136, -73.91689619420593 40.766981720874305, -73.91818972862531 40.765394193191845, -73.91898633335042 40.7657712929684)))"
11879637.3196,Bath Beach,15515.1389032,"MULTIPOLYGON (((-73.9915393446876 40.590390902520106, -73.99161412370131 40.59035644498226, -73.99213087660014 40.591019446627925, -73.99262928555977 40.591653790090085, -73.993169815769 40.59230629741063, -73.99370755596902 40.592967762197254, -73.9942597186202 40.59349706441492, -73.99437289477785 40.59358052146411, -73.9946039231312 40.59378324023296, -73.99486528779323 40.594010156940485, -73.99535761879903 40.59440332811991, -73.99554039804755 40.59455850443463, -73.9959914491187 40.59492505361759, -73.99617669692158 40.595077435576975, -73.9964448905102 40.59531003929292, -73.9967482897937 40.5955606016022, -73.99674706896633 40.59564312546402, -73.99738547066748 40.59618337429318, -73.99798865310612 40.596744925300065, -73.99865586635747 40.597268561879275, -73.99937595780048 40.597810826667036, -74.00003635216518 40.598291311110444, -74.00009491493633 40.59833180757021, -74.0007215776581 40.59876510070186, -74.00143309992798 40.5992485844864, -74.0021058335734 40.59971806143856, -74.0028129692855 40.60020308561374, -74.0015454221195 40.60144199405952, -74.00032353954845 40.60262029212626, -74.00002266113853 40.60290731596512, -73.99825418871247 40.604608559748755, -73.99751232498645 40.60416334607714, -73.99680000845524 40.60372774599786, -73.9960551282144 40.60327468735509, -73.99532045390966 40.60282835298044, -73.9945844275865 40.602420618305935, -73.99381109307386 40.601950488726864, -73.99305112048134 40.60147642845388, -73.99233784624182 40.60103576662338, -73.99159842585331 40.600580365894274, -73.99086378735593 40.60013402902618, -73.99015003215264 40.59970502428778, -73.98939449046834 40.59925456981208, -73.98876937677414 40.599855005721494, -73.98818679183826 40.60041190232548, -73.98760745720946 40.60097315482477, -73.9858782714881 40.5999586071018, -73.98574706822889 40.59931277232068, -73.98566927490232 40.598908797319794, -73.98549063168316 40.597929672894274, -73.98548008162945 40.59787571225546, -73.98526614228449 40.59674384528472, -73.98520027388555 40.59639812620011, -73.98646726854487 40.595178821627464, -73.98676314919612 40.59489406578115, -73.9874913608364 40.59419398190567, -73.98873129769669 40.59300189899555, -73.99004994700775 40.59173411145403, -73.99036425143379 40.591431931723044, -73.99066312016592 40.591167166603284, -73.99147342210384 40.590449305576065, -73.9915393446876 40.590390902520106)))"
14756259.7028,Bay Ridge,21468.0072972,"MULTIPOLYGON (((-74.03381765235099 40.61458678694897, -74.03453827155818 40.61493893845248, -74.03418995725625 40.615804883570846, -74.03414586357573 40.61591347248295, -74.03389978904505 40.61651131107098, -74.0338657733214 40.61659397090013, -74.03361284144368 40.61721888050512, -74.03358936528736 40.61727619650947, -74.03331256674294 40.61794500375909, -74.03303206530377 40.618640935040254, -74.03295871695441 40.61881739510136, -74.03275211847735 40.61932301542066, -74.03264688747291 40.61957917141326, -74.03247442258227 40.620003896741245, -74.03232748562894 40.62036185002704, -74.03219532778388 40.62068747028913, -74.03205002825436 40.621040631966764, -74.03191786810369 40.621367071360275, -74.03163907998064 40.62204849112865, -74.0313598837787 40.62272872159536, -74.03105991808857 40.62346289810626, -74.03070775554673 40.62432825748874, -74.030427276358 40.625009935702394, -74.03014945041245 40.62569094610071, -74.0298710403257 40.62637344178671, -74.02957284842162 40.627103552321394, -74.02927464966953 40.62783292359992, -74.02897575964259 40.628564077249926, -74.02867799736445 40.629294329263416, -74.02838003867271 40.63002274343577, -74.02808018355611 40.630754155970585, -74.02779098610115 40.631463367285505, -74.02750722417623 40.63215460215121, -74.027229551641 40.632836064187785, -74.02695077349583 40.63351593184246, -74.02667961447618 40.63419725584333, -74.0263794618838 40.634865797537124, -74.02603960484392 40.635741189404854, -74.02574552328825 40.63646534490241, -74.02323533354998 40.635318753454676, -74.0207219311908 40.634169008975185, -74.02101222292274 40.633468379403205, -74.02137456331069 40.63257860051104, -74.02173709467225 40.631687882913134, -74.02202374830775 40.630988016725134, -74.02229638931175 40.63032309264368, -74.0226379226929 40.629486281157476, -74.02295953763705 40.62870131547646, -74.02325796274384 40.627971411298454, -74.02355675989908 40.62724252379895, -74.0238532933716 40.626514473418325, -74.0241534348184 40.625780414989386, -74.02444889015203 40.62504844592159, -74.02209239698927 40.62362809133698, -74.02238878720155 40.62289601015293, -74.02268668848116 40.62217810203832, -74.02283833878829 40.62178924535746, -74.02277383453115 40.6215815531408, -74.02273074371583 40.621473293009075, -74.02255480105477 40.62126440604012, -74.02245052444455 40.621201732223525, -74.02233761308136 40.62113026190603, -74.02222073163213 40.62106053024892, -74.02215192440968 40.62101947079342, -74.02207654510336 40.62097456733675, -74.02195240650107 40.6209007124158, -74.021884507505 40.620856852007726, -74.02194191931282 40.62078278947016, -74.02239157812406 40.62020271177275, -74.02293270300535 40.61950462426867, -74.02287598753735 40.61946614732122, -74.02200366500428 40.61893867559022, -74.02273291170415 40.618088109032755, -74.02292884048573 40.61785888760858, -74.02296236536428 40.61781966414146, -74.02371677104139 40.61693704478145, -74.02483452389522 40.61560252502207, -74.02504644133936 40.61570811914912, -74.0257498904949 40.61605822311893, -74.02613488283609 40.61624944108201, -74.02621789109541 40.61629415465191, -74.02628975667386 40.61632929997518, -74.0266472219964 40.616507721606496, -74.02676711013157 40.61657486810291, -74.02748855964504 40.6169842447997, -74.02839765190583 40.61744349922419, -74.02930182104552 40.6178960090992, -74.03048495066207 40.61651863407863, -74.03122817467904 40.61572295135878, -74.0315143443779 40.61533019210438, -74.03194673562533 40.61481445155001, -74.03202082237253 40.614727458617786, -74.03263720360087 40.614009913093476, -74.03381765235099 40.61458678694897)))"
46131477.4949,Bedford Stuyvesant,27438.6098298,"MULTIPOLYGON (((-73.92864269098517 40.69324101224243, -73.92804330702293 40.69290417219589, -73.92781120691667 40.69277420885698, -73.92750685325076 40.69260381153776, -73.92707069459273 40.692346223310565, -73.92644992134103 40.69200176913292, -73.92631612556458 40.6919284529019, -73.92556064168564 40.69149084041721, -73.9253490363935 40.691366941290845, -73.92439183345338 40.690831749106536, -73.92429213276527 40.69077335640206, -73.92412670459512 40.69000558759294, -73.9239755323909 40.689274962369915, -73.92383408465307 40.68854094297621, -73.92368980028904 40.68781049469714, -73.92354238882719 40.68707598277325, -73.92339592356778 40.68634445192247, -73.92325193035201 40.685611903083505, -73.92310386802778 40.684879841156395, -73.92295908109021 40.68414766229532, -73.92281374257824 40.68341442921205, -73.92267012211504 40.68268151221144, -73.92254479564563 40.68193561285527, -73.92250799285051 40.68171006953004, -73.92249266175862 40.68161610942574, -73.9224265211579 40.681210745061904, -73.9224019706619 40.681089552566185, -73.92238255990313 40.680993736429485, -73.92236962374177 40.68092987941717, -73.92235458588497 40.680855645255434, -73.92233849661791 40.68077621801416, -73.92231261861 40.68064847335284, -73.9222777423388 40.68047629301448, -73.92225617619302 40.68036776372823, -73.92223681740546 40.6802703428762, -73.92221626978107 40.680166934594446, -73.92217715621398 40.6799700853525, -73.92215222953459 40.67984463489646, -73.92213242890836 40.679744976842905, -73.9221114997973 40.67965755691657, -73.92208787163344 40.67955885711123, -73.92205453476781 40.679419604145686, -73.92203214037343 40.67932605880777, -73.92201534550578 40.67925590002642, -73.92199990786162 40.67919141450476, -73.92197376300267 40.67907748886083, -73.92183500182925 40.67894555931104, -73.92164748148522 40.67887054675707, -73.92171159999617 40.67811571400351, -73.92181539041886 40.67701839002314, -73.92182361013568 40.676938357832384, -73.92183232566519 40.67684904166699, -73.92283005214604 40.67690560114164, -73.92379679375375 40.676959510946936, -73.92479192236928 40.67701516918085, -73.92506282780501 40.67703035752637, -73.92513162751911 40.67703421149368, -73.92661317095158 40.677117265953385, -73.92703550311764 40.677141092025, -73.927159087497 40.677148059269975, -73.92754734533132 40.67716995279386, -73.9277282108887 40.67717925179674, -73.92784864997002 40.67718544188239, -73.92822278927207 40.677203794253586, -73.92994606826197 40.67729042332259, -73.93008153948617 40.67729723257215, -73.93031391600981 40.67730890914454, -73.93116907491746 40.67735768249761, -73.93269561265278 40.677444728844144, -73.93280618785873 40.677451034041304, -73.93309308863425 40.67746497010602, -73.93586481272264 40.67760775822808, -73.93603744846219 40.67761800313055, -73.93611929377442 40.67762285734967, -73.93698717484071 40.6776743590968, -73.93717007605636 40.67768521126604, -73.93792018135267 40.67772934743025, -73.93863289952407 40.67776991974579, -73.93984329378655 40.67783549507115, -73.94057783924578 40.67787528329936, -73.94138499695347 40.677918994075505, -73.94174617780034 40.67793883574411, -73.94184621640663 40.67794432545892, -73.94319514360114 40.67801839128708, -73.94348835170572 40.678034366720105, -73.94358774330598 40.67804019319628, -73.94415607345347 40.6780735049216, -73.94692829028473 40.67822168196387, -73.94825986806659 40.678289899098466, -73.94839187227183 40.67829731648809, -73.94863517618953 40.67831098621155, -73.94871276648504 40.67831553240177, -73.94969681251791 40.67836183904486, -73.95207251525308 40.67850139733624, -73.95297020196503 40.67863935739034, -73.95298672709704 40.67872199536483, -73.95300513745381 40.6788150800755, -73.95320639374923 40.67983240133952, -73.9532818746781 40.68020003102236, -73.9533701751511 40.680640508444675, -73.95351616858999 40.68138260035147, -73.9536625624367 40.682114903575766, -73.95380893528528 40.68284800799575, -73.95395453085156 40.68358077866086, -73.95410042565598 40.68431310794176, -73.9542464768925 40.68504624749489, -73.9543929688094 40.6857797201596, -73.95453798660267 40.686511174836696, -73.95468418905617 40.68724485399861, -73.95482852665546 40.687976947270634, -73.95497568154963 40.68871119362313, -73.95512181160682 40.68944371933858, -73.95526567417664 40.69017513628735, -73.95541057982908 40.69090829138268, -73.95446646281125 40.691016838779156, -73.95356615425939 40.691121289774074, -73.95175747265552 40.69132931176537, -73.94847839472823 40.69170851578013, -73.94564166892246 40.69203345146026, -73.94519418761148 40.692084667534836, -73.94280765238646 40.69235779446467, -73.93996978543805 40.69268370190406, -73.93936413741488 40.69275355057579, -73.93917048919991 40.6927759152855, -73.93904654045349 40.692790230898744, -73.93871323240792 40.69282872551871, -73.93860402751898 40.69284133753112, -73.93835688319633 40.69286987955705, -73.93792879737317 40.692919317265925, -73.9378291514147 40.692930824266114, -73.93745584674483 40.692973933074335, -73.9372565911462 40.692996942587136, -73.93704898067818 40.69302091613735, -73.93647760386084 40.69308627389877, -73.93635663936121 40.693100110990194, -73.93550673434514 40.6931973228067, -73.9353504915052 40.693215192274906, -73.93512354520026 40.69324068506199, -73.93413270030773 40.6933542793799, -73.93325635438563 40.693455419898555, -73.9331825440239 40.69346392293813, -73.93120322781245 40.6936919013142, -73.92970192426766 40.69386339729729, -73.92882898057756 40.69335047330808, -73.92882834328648 40.69335009920099, -73.92864269098517 40.69324101224243)))"
23998530.1713,Bensonhurst,23653.7732181,"MULTIPOLYGON (((-73.99015003215264 40.59970502428778, -73.99086378735593 40.60013402902618, -73.99159842585331 40.600580365894274, -73.99233784624182 40.60103576662338, -73.99305112048134 40.60147642845388, -73.99381109307386 40.601950488726864, -73.9945844275865 40.602420618305935, -73.99532045390966 40.60282835298044, -73.9960551282144 40.60327468735509, -73.99680000845524 40.60372774599786, -73.99751232498645 40.60416334607714, -73.99825418871247 40.604608559748755, -73.99762947081695 40.60520989813245, -73.99704340376519 40.60576916260955, -73.9964648416439 40.60632749766152, -73.99588192162908 40.606886666198804, -73.99530287929812 40.607444949396104, -73.99471921898076 40.60800468827831, -73.99413741580776 40.60856431619777, -73.99355659553484 40.60912285156535, -73.9929754581657 40.60968287791263, -73.99239401580506 40.610241452331664, -73.99176641280545 40.610845974083375, -73.99396748340305 40.61217294767782, -73.99598267250035 40.613388189972255, -73.99537020026708 40.61399522707886, -73.99479741341821 40.614562277756285, -73.9942225369181 40.61513055105101, -73.99365164532738 40.615693823767515, -73.99308129922416 40.616259912279595, -73.99250882799484 40.616827186478446, -73.99193531934594 40.6173908556382, -73.99151796440445 40.61781979763222, -73.99137097059251 40.617961447596294, -73.99079542197202 40.61852356195591, -73.99018174445213 40.61913136256406, -73.9880655174549 40.61785217994605, -73.9858598302709 40.61652192371498, -73.98366720774166 40.61518537721038, -73.98249026726339 40.61442388553324, -73.98143750014003 40.613837688284704, -73.98070684552454 40.613402184946594, -73.97954398799982 40.61270748398634, -73.97920804573492 40.6124972321649, -73.97846953255815 40.61204404399221, -73.97740717659939 40.611410476481154, -73.97701157225971 40.611172768484074, -73.9767381618564 40.611008881635556, -73.97635730437592 40.61078447596017, -73.97591937826535 40.60849511455638, -73.97684703557104 40.60839281770853, -73.97777375821443 40.60828914259858, -73.9786992956854 40.60818766787536, -73.97829241654084 40.60604350369792, -73.97808021177894 40.60491846853831, -73.97912671956125 40.60506865428309, -73.98017128022593 40.60517880106401, -73.98060324751863 40.60522771097673, -73.9811334133093 40.60527996555685, -73.98210030909635 40.60537908845699, -73.98306556181713 40.60549703198978, -73.98399718134077 40.60540965187116, -73.9835313378251 40.60295697050018, -73.983092126862 40.600633883817636, -73.98401838836392 40.60052993399778, -73.98494677410089 40.600428975729116, -73.9859420520994 40.600321633459316, -73.9858782714881 40.5999586071018, -73.98760745720946 40.60097315482477, -73.98818679183826 40.60041190232548, -73.98876937677414 40.599855005721494, -73.98939449046834 40.59925456981208, -73.99015003215264 40.59970502428778)))"
42792206.4056,Borough Park,26537.2999357,"MULTIPOLYGON (((-73.9950781485795 40.62580673759947, -73.99678847645299 40.62682605149739, -73.99695300666669 40.62693130873018, -73.99914908238776 40.628263124591875, -74.00134913331321 40.62959800506292, -74.00355410843295 40.6309229373807, -74.00575961958172 40.63225355450276, -74.00630615575766 40.63258408844051, -74.00796079782657 40.63358390430314, -74.01016057414792 40.634912337923346, -74.01236365240277 40.63624213463058, -74.01456685489246 40.63757090736363, -74.01676837176679 40.63889900848431, -74.01616711457564 40.63948244064648, -74.0155626670548 40.64006663639908, -74.01497963708033 40.64062546844779, -74.0143963245901 40.64118583652604, -74.01381390056461 40.641745246953434, -74.01323203314944 40.6423051847364, -74.01264921151437 40.64286578692838, -74.01206573083572 40.643425197515725, -74.01148370549389 40.643986613116944, -74.01090222465743 40.6445469990942, -74.010318939297 40.6451066627434, -74.00973537112556 40.6456668349165, -74.0091528205051 40.64622673475661, -74.00856800340728 40.64678864893879, -74.00798795336526 40.64734471541947, -74.00740505544127 40.6479050295663, -74.00682351796897 40.64846488137812, -74.00624092062772 40.6490224249459, -74.00566250238413 40.649578383111766, -74.00507350656807 40.65014666148193, -74.00449022970824 40.65070538478693, -74.00228695971533 40.64937635788915, -74.0000829144225 40.64804617194344, -73.99788285842787 40.64671852811915, -73.99568245289774 40.64538555685502, -73.99426782390437 40.64453619757792, -73.99348583490958 40.64406011505847, -73.99121277489495 40.642685890140406, -73.98907691535844 40.64139566956711, -73.98687607973523 40.64006923691051, -73.98467241335523 40.63873575641682, -73.98246600874377 40.63740630251252, -73.98305202697948 40.63684567242546, -73.98363417004963 40.63628460831943, -73.98421740206443 40.635726070040036, -73.98479761050994 40.63516548599291, -73.98538056314284 40.63460607811361, -73.98596365962875 40.63404685637274, -73.9865480585636 40.6334868393377, -73.98713180936068 40.632926999331005, -73.98771325735055 40.63236660676506, -73.98829657537517 40.63180388807647, -73.9888791379709 40.63124676755298, -73.98946251878205 40.6306861591102, -73.99004578326378 40.63012655624629, -73.990544988047 40.629651556325435, -73.99062237208186 40.629563978132076, -73.99121130209534 40.629005540427485, -73.99179318981174 40.62844587446449, -73.99237770372083 40.62788419753898, -73.9929597962484 40.62732639870088, -73.9935422571991 40.62676922726775, -73.99414622159593 40.626184308931094, -73.99464972989091 40.625697179218356, -73.9950781485795 40.62580673759947)))"
4945822.21468,Brighton Beach,9835.82178131,"MULTIPOLYGON (((-73.96873052692182 40.57624705592677, -73.9688328756288 40.57625731999937, -73.96973123634639 40.5763562387647, -73.97063463277763 40.57639985239299, -73.97153438858047 40.57647835243163, -73.97285105705507 40.57659786452735, -73.97281645542388 40.576704721563864, -73.9727917530929 40.57678263718268, -73.97247338074968 40.57777658882395, -73.97225848734905 40.57846442234176, -73.97214608057728 40.578818923392795, -73.97210515479517 40.578947431762835, -73.9718541604796 40.57973757142348, -73.97183330819378 40.57980527671619, -73.97181558000347 40.579861411937785, -73.97158672501796 40.579850759100935, -73.97135751902829 40.57984629952501, -73.97112825015354 40.57984803958409, -73.97089920651653 40.57985597664912, -73.97067067624356 40.57987010088934, -73.97044294628408 40.57989039437103, -73.96894909132844 40.5801660046532, -73.96787376945407 40.580376467637166, -73.96778191746941 40.58039195614382, -73.96759867785488 40.58037846969474, -73.96730118768554 40.58041951324315, -73.96621053784075 40.580629569068805, -73.96594486580933 40.58068910441471, -73.96555533168119 40.58077003635039, -73.96511242836822 40.5808622055201, -73.96465233454116 40.580960024786, -73.9637561258199 40.58115036757341, -73.96282768630162 40.58134734871719, -73.96194255844833 40.58153461195337, -73.96103189942727 40.581725586980866, -73.96093525977517 40.58174627521833, -73.959943308548 40.58195926777722, -73.95989494354257 40.581503395784665, -73.95988551731378 40.58117061376845, -73.95985957523045 40.58082498359923, -73.95985432189933 40.580761728957235, -73.95983128060173 40.58048338693825, -73.95980097987726 40.58008047197329, -73.95974658204263 40.57936954408274, -73.95965162614011 40.578230779942835, -73.9596329908055 40.57799332316686, -73.96056401356809 40.57779889014666, -73.96144150218313 40.57761069026855, -73.96236440346529 40.57741109703463, -73.96327833455146 40.577212539927295, -73.96419089992531 40.577017863585844, -73.96509484823603 40.576827006405324, -73.96583083464562 40.57666362040519, -73.96591267728225 40.57664612051476, -73.96637943342658 40.57655103661678, -73.96717160761754 40.576386226620826, -73.96735538236862 40.57634786262005, -73.96824684907254 40.57628898404866, -73.96853234139668 40.5763050307007, -73.96873052692182 40.57624705592677)))"
58559624.5905,Brownsville,32514.9568131,"MULTIPOLYGON (((-73.90922162851207 40.65013103804626, -73.91006956724068 40.6495572097324, -73.91081969428538 40.649077826720706, -73.91136110191286 40.64872906037015, -73.91149212687512 40.648638749260265, -73.91223369140751 40.64815475775964, -73.91278827606797 40.64780786779874, -73.91293697598715 40.64770584369128, -73.91372670703747 40.64719628625391, -73.91458949276938 40.64663871699128, -73.91525259571694 40.64621782801711, -73.91593086302267 40.64577469448353, -73.91776701571642 40.644327494083804, -73.91859423258256 40.6436754759552, -73.91973737051502 40.642778148171196, -73.92070193605929 40.64271701385042, -73.92166241255563 40.64265521667901, -73.922615140503 40.64273290651111, -73.92272612196687 40.64268806867484, -73.92283991313708 40.64264752268726, -73.92295622900303 40.64261137010776, -73.92307477629262 40.64257970258541, -73.92319525820369 40.64255259916078, -73.92331737085432 40.6425301289651, -73.92344080801614 40.642512346720984, -73.9235652599261 40.642499298144685, -73.92454228419415 40.64243917639255, -73.92518619085308 40.64239729073763, -73.9253823314015 40.64238453175237, -73.92550278395322 40.642375155301906, -73.92644653526023 40.642316166487106, -73.92741569679222 40.64225331283868, -73.92834752595364 40.64219748963502, -73.92935451322195 40.64213431902385, -73.92959986369404 40.64443271874411, -73.9297421365924 40.6457433840748, -73.92980243845962 40.64632007674069, -73.92999915504774 40.64818106324221, -73.93020593249383 40.650108666418184, -73.93038144441753 40.651734054173495, -73.93060405601646 40.653804955758886, -73.92959435933035 40.65386194822161, -73.92866176031521 40.65392241063748, -73.92882736277845 40.655456103261464, -73.92896419498462 40.656742612676595, -73.92914281099 40.658417108202514, -73.92935402828697 40.660402013263564, -73.92938735124574 40.660715098362864, -73.92905189217227 40.66095017804785, -73.92861625652277 40.661231519004865, -73.92828249233007 40.66144706618161, -73.92785714014681 40.66172120562903, -73.92779584663813 40.66176070885615, -73.92756664145348 40.66190842958329, -73.92685384243953 40.66237073599459, -73.92613850310255 40.662832829220406, -73.92542335559547 40.663294287742055, -73.92454945863894 40.663862592120935, -73.92637970573709 40.665514891780546, -73.92592201617973 40.66571503486286, -73.92546270193564 40.66591675187242, -73.92439099425661 40.66638142303199, -73.92424467323944 40.66644499956507, -73.92331039817662 40.66685346069789, -73.92323224619082 40.66688762728399, -73.92311978528322 40.66693679330328, -73.92303439411049 40.66697412563381, -73.92281106654197 40.66707176034455, -73.92275257227443 40.66709733265964, -73.92272714297971 40.667365056120374, -73.92265530101048 40.66812711545046, -73.92263210758783 40.66837321086858, -73.9225099754199 40.66845401210993, -73.92206503780912 40.668664981593835, -73.92082988064969 40.66918091728033, -73.92005576639986 40.669504226369256, -73.92002277686954 40.66951799934304, -73.91995343727142 40.66954695673384, -73.91988522223859 40.669575013449574, -73.91903493744928 40.66992472875199, -73.91867322504248 40.67007443021672, -73.91859282206806 40.670107705943465, -73.9171081824409 40.67072213124883, -73.91701863853213 40.67075213491788, -73.91519110187254 40.67151128775867, -73.91412274833117 40.67195982555377, -73.91330978435005 40.67230389811625, -73.91161308424198 40.67299761516625, -73.91139189631929 40.67308966682553, -73.91122305904807 40.673161604928474, -73.91119600508772 40.67317399315381, -73.91108795758235 40.67324802213404, -73.91019348178898 40.673926505206005, -73.9101131549776 40.6739221290078, -73.91001443779425 40.673916675763024, -73.9083814021593 40.673826506046545, -73.90746843044556 40.673761614571276, -73.90787711560512 40.6735668089241, -73.90776133563303 40.67313716393069, -73.90774729170654 40.67308504883831, -73.90766944039107 40.672796150507246, -73.9076558249247 40.672745623354345, -73.90760879006224 40.67256283945033, -73.90759503680188 40.672509396308364, -73.90755100912118 40.672338299881986, -73.9075353066872 40.672277275524564, -73.90748059188972 40.67206464769732, -73.90746456490436 40.67200236144462, -73.90733679002355 40.67150580607377, -73.90706064105908 40.670473658820974, -73.90704204074738 40.670404138374984, -73.90699844094824 40.670241173696176, -73.90667389738611 40.66897455037599, -73.90635506653993 40.66770789546974, -73.90624884181254 40.667286898669715, -73.90618810329106 40.66725540222786, -73.90611568313149 40.666946363414, -73.90610124698705 40.6668899117742, -73.90608564765371 40.66682890977427, -73.90599796352184 40.666486024208766, -73.90598520945476 40.66643615039631, -73.9059835428619 40.66642963559971, -73.90592198396558 40.66618890246991, -73.90587077271438 40.665993895182886, -73.9058560678848 40.665937900748034, -73.90578459083332 40.66566572508652, -73.90576730656906 40.66559990659291, -73.90574701106675 40.66552262385591, -73.9057322123432 40.66546627091952, -73.90571466940239 40.66539946703938, -73.90569815690577 40.66533658935195, -73.90567490795931 40.665248057628546, -73.90565605241592 40.66517625929762, -73.90552232158466 40.66466700922558, -73.905298454787 40.66379240464852, -73.90523070151991 40.663527701421486, -73.90520652564364 40.66343324882348, -73.90515627362326 40.663236921784716, -73.90517302819794 40.663105496182446, -73.90478193762256 40.66156819810802, -73.90438589314743 40.66003465845687, -73.90399213099083 40.6584972468349, -73.90364335953645 40.657137291201224, -73.90356428878917 40.6568263393309, -73.90322039752917 40.6554643420551, -73.90319093950336 40.655361000890345, -73.90317858385657 40.65531163312482, -73.90316100138114 40.65523900959444, -73.9031314200242 40.65515477729006, -73.90292124930087 40.65426496075538, -73.90623376683409 40.652048896320174, -73.90755209588718 40.651185925667505, -73.9084908423352 40.650586418177845, -73.90922162851207 40.65013103804626)))"
15226084.1681,Chelsea/9th Avenue,20672.5787861,"MULTIPOLYGON (((-73.99564494028219 40.744098534108886, -73.99848652491012 40.74529416415574, -74.00132588137633 40.74649184821201, -74.00107518013073 40.74683561103762, -74.00084826827853 40.747146773898166, -74.00039850902408 40.74776789154434, -73.99993697165554 40.74839931816901, -73.99903509006636 40.74963841953505, -73.99859426118756 40.75024083548599, -73.9981201962496 40.75090289866798, -73.99803244946497 40.75101885443947, -73.99767964907997 40.75143878164711, -73.99759123576189 40.75160856929472, -73.99749821728018 40.7517363409735, -73.9973791931727 40.751904741003365, -73.99731556581747 40.751993620352714, -73.99717501173258 40.75219340228477, -73.99707663917252 40.7523239740536, -73.9967894881551 40.75272344782009, -73.99630301291897 40.753388538544904, -73.99581650409682 40.75405662493305, -73.9953541810822 40.75468760035437, -73.99509842929993 40.75504558565237, -73.9949214207654 40.75529237947138, -73.99446824768512 40.755908862499055, -73.9940194476245 40.756527675324065, -73.99356194721699 40.75714385728512, -73.99337917150109 40.757395926196956, -73.99332464111649 40.75747718372083, -73.99329991052318 40.75751404986007, -73.9932604347037 40.75756497021389, -73.99320524180706 40.757636953339755, -73.99307076331125 40.75782742914409, -73.99263301195548 40.75842968668116, -73.99214042462793 40.759103205623596, -73.99168501965693 40.75972891548842, -73.99123062468088 40.76035414720618, -73.99076073682461 40.76099375779153, -73.990315176745 40.76160631549387, -73.98986283990625 40.76223550403867, -73.98940119836982 40.76285924184337, -73.98894735369163 40.76348605371179, -73.98849591773896 40.764112876582836, -73.98803275442712 40.764737199312464, -73.98519152229117 40.76354367416864, -73.98564677815186 40.76291487365099, -73.9861040616429 40.76228995269554, -73.98656138491575 40.76166012212387, -73.98701514525702 40.76103736724366, -73.98747524675495 40.760404786704356, -73.98510382940322 40.75940435084251, -73.98461925246458 40.759199410623474, -73.98504970040777 40.758573625443695, -73.98544574608331 40.75793753968561, -73.98582082431481 40.75725746566119, -73.98610665777606 40.75656072837998, -73.98640436719195 40.75580802892446, -73.98663912581308 40.755034522362436, -73.98686557851755 40.75431781907147, -73.98708862669898 40.75360671512376, -73.98731032078743 40.75289242273258, -73.98749101867483 40.75215893471999, -73.98639930861408 40.75169998531249, -73.98684991118436 40.751081679215204, -73.98729377002992 40.750451609049684, -73.98776905997904 40.74978702856703, -73.98797357693286 40.74949077821785, -73.98803809942204 40.74902299994808, -73.98817709950151 40.74828882263123, -73.98830534859746 40.747535517225224, -73.98845268053961 40.74678857018499, -73.98859130741545 40.74603641888875, -73.99006749235761 40.74665928287027, -73.99290928741131 40.747854951041575, -73.99335902221608 40.7472352224085, -73.99381275053499 40.746617536329246, -73.99426258645353 40.746003981539616, -73.99470867320771 40.74538244627965, -73.99494394167365 40.74506029791621, -73.99515394303617 40.74475984300323, -73.99564494028219 40.744098534108886)))"
