Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0106ABD,2006.03,277,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2007.03,344,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2008.03,352,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2009.03,339,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2010.03,324,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2011.03,355,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2012.03,351,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2013.03,403,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2014.03,425,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2015.03,461,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2016.03,493,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2017.03,495,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106ABD,2018.03,525,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
RNAA.SG01NAC34B0106CCA,2000.03,809,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2001.03,845,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2002.03,860,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2003.03,971,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2004.03,982,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2005.03,1083,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2006.03,1099,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2007.03,880,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2008.03,612,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2009.03,586,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2010.03,624,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2011.03,626,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2012.03,611,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2013.03,682,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2014.03,699,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2015.03,692,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2016.03,711,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2017.03,774,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCA,2018.03,836,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Primary Manufacturing,,
RNAA.SG01NAC34B0106CCC,2000.03,128,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2001.03,140,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2002.03,168,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2003.03,172,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2004.03,185,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2005.03,198,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2006.03,192,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2007.03,201,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2008.03,192,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2009.03,227,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2010.03,201,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2011.03,211,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2012.03,230,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2013.03,233,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2014.03,226,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2015.03,236,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2016.03,269,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2017.03,308,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCC,2018.03,304,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Other Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2000.03,937,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2001.03,985,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2002.03,1028,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2003.03,1143,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2004.03,1167,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2005.03,1280,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2006.03,1290,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2007.03,1081,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2008.03,804,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2009.03,813,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2010.03,824,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2011.03,837,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2012.03,841,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2013.03,915,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2014.03,925,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2015.03,928,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2016.03,980,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2017.03,1082,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106CCZ,2018.03,1140,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Manufacturing,,
RNAA.SG01NAC34B0106DD1,2000.03,59,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2001.03,31,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2002.03,40,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2003.03,61,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2004.03,79,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2005.03,104,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2006.03,109,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2007.03,113,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2008.03,120,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2009.03,134,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2010.03,128,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2011.03,133,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2012.03,138,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2013.03,160,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2014.03,163,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2015.03,172,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2016.03,184,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2017.03,185,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106DD1,2018.03,194,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,"Electricity, Gas, Water, and Waste services",,
RNAA.SG01NAC34B0106EE1,2000.03,174,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2001.03,163,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2002.03,177,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2003.03,203,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2004.03,219,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2005.03,251,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2006.03,277,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2007.03,310,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2008.03,336,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2009.03,323,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2010.03,336,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2011.03,325,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2012.03,320,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2013.03,325,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2014.03,315,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2015.03,350,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2016.03,367,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2017.03,440,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106EE1,2018.03,502,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Construction,,
RNAA.SG01NAC34B0106FF1,2000.03,116,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2001.03,139,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2002.03,149,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2003.03,143,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2004.03,157,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2005.03,163,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2006.03,164,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2007.03,164,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2008.03,187,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2009.03,182,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2010.03,181,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2011.03,194,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2012.03,202,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2013.03,245,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2014.03,251,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2015.03,254,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2016.03,260,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2017.03,269,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106FF1,2018.03,311,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Wholesale Trade,,
RNAA.SG01NAC34B0106GH1,2000.03,164,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Retail Trade,,
RNAA.SG01NAC34B0106GH1,2001.03,174,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Hawke's Bay,Retail Trade,,
